front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
"der Rippenstoß, -Rippenstöße",,Rippenstoß,NOUN,masculine,Rippenstöße,-Rippenstöße,Rippenstößen,,,"er kritzelte faul auf seinem Pergament herum und achtete nicht auf Hermine, die ihm des Öfteren böse Blicke zuwarf und ihn anstupste, bis ihn ein besonders schmerzhafter Rippenstoß zornig aufblicken ließ.","er kritzelte faul auf seinem Pergament herum und achtete nicht auf Hermine, die ihm des Öfteren böse Blicke zuwarf und ihn anstupste, bis ihn ein besonders schmerzhafter {{c1::Rippenstoß}} zornig aufblicken ließ.",1,05_harry_potter_und_der_orden_des_phoenix
"der Rohstoff, -e",,Rohstoff,NOUN,masculine,Rohstoffe,-e,Rohstoffen,,,der Rohstoff stammt aus kontrolliertem schwedischem Waldanbau.,der {{c1::Rohstoff}} stammt aus kontrolliertem schwedischem Waldanbau.,1,05_harry_potter_und_der_orden_des_phoenix
"der Roman, -e",,Roman,NOUN,masculine,Romane,-e,Romanen; Romans,,,"»An wen schreibst du eigentlich diesen Roman?«, fragte Ron Hermine und versuchte das Pergament zu lesen, das nun auf den Boden hing.","»An wen schreibst du eigentlich diesen {{c1::Roman}}?«, fragte Ron Hermine und versuchte das Pergament zu lesen, das nun auf den Boden hing.",1,05_harry_potter_und_der_orden_des_phoenix
"der Ronald, -e",,Ronald,NOUN,masculine,Ronalde,-e,Ronalds; Ronalden,,,"Ich find's einfach toll, oh, Ronnie -«","Ich find's einfach toll, oh, {{c1::Ronnie}} -«",2,05_harry_potter_und_der_orden_des_phoenix
"der Rot-Golden, -",,Rot-Golden,NOUN,masculine,,,,,,"»Kauf ihm doch was Rot-Goldenes, passend zu seinem Abzeichen«, sagte George und feixte.","»Kauf ihm doch was {{c1::Rot-Goldenes}}, passend zu seinem Abzeichen«, sagte George und feixte.",1,05_harry_potter_und_der_orden_des_phoenix
"die Rotschattierung, -",,Rotschattierung,NOUN,feminine,,,,,,Fudges Gesicht nahm eine noch dunklere Rotschattierung an.,Fudges Gesicht nahm eine noch dunklere {{c1::Rotschattierung}} an.,1,05_harry_potter_und_der_orden_des_phoenix
"Rotzbälger, -",,Rotzbälger,NOUN,,Rotzbälger,-,,,,"Und was für freche kleine Rotzbälger das sind, wir war'n garantiert nicht so unverschämt, als wir in der Ersten waren«, verkündete Ron), und im Schichtwechsel mit Argus Filch in den Korridoren Streife gehen, der den Verdacht hatte, die allgemeine Ferienlaune könnte eine Eruption von Zaubererduellen auslösen (»Der Kerl hat nur Stroh im Hirn«, sagte Ron wütend).","Und was für freche kleine {{c1::Rotzbälger}} das sind, wir war'n garantiert nicht so unverschämt, als wir in der Ersten waren«, verkündete Ron), und im Schichtwechsel mit Argus Filch in den Korridoren Streife gehen, der den Verdacht hatte, die allgemeine Ferienlaune könnte eine Eruption von Zaubererduellen auslösen (»Der Kerl hat nur Stroh im Hirn«, sagte Ron wütend).",1,05_harry_potter_und_der_orden_des_phoenix
"Rumgestoße, -rumgestoßen",,Rumgestoße,NOUN,,rumgestoßen,-rumgestoßen,,,,»Die haben ihn alle rumgestoßen - ich konnt ihn einfach nicht dalassen -«,»Die haben ihn alle {{c1::rumgestoßen}} - ich konnt ihn einfach nicht dalassen -«,1,05_harry_potter_und_der_orden_des_phoenix
"Rumzukrittel, -rumzukritteln",,Rumzukrittel,NOUN,,rumzukritteln,-rumzukritteln,,,,"»Ja, schon gut, wenn du nur hergekommen bist, um rumzukritteln -«","»Ja, schon gut, wenn du nur hergekommen bist, um {{c1::rumzukritteln}} -«",1,05_harry_potter_und_der_orden_des_phoenix
"das Rumzuschnüffeln, -",,Rumzuschnüffeln,NOUN,neuter,,,,,,"Nein, ich denk mal, er will sich ein klareres Bild von dem verschaffen, was ihn erwartet, und wenn Arthur nicht da gewesen wäre, hätte das Viech viel mehr Zeit gehabt rumzuschnüffeln.","Nein, ich denk mal, er will sich ein klareres Bild von dem verschaffen, was ihn erwartet, und wenn Arthur nicht da gewesen wäre, hätte das Viech viel mehr Zeit gehabt {{c1::rumzuschnüffeln}}.",1,05_harry_potter_und_der_orden_des_phoenix
"der Runenstein, -e",,Runenstein,NOUN,masculine,Runensteine,-e,Runensteinen,,,"Im überparfümierten Turmzimmer lauerte sie am Feuer und unterbrach Professor Trelawneys zunehmend hysterische Vorträge mit schwierigen Fragen über Ornithomantik und Heptomologie, bestand darauf, dass Trelawney die Antworten der Schüler vorhersagte, bevor diese sie gaben, und verlangte, dass sie ihre Fähigkeiten abwechselnd an der Kristallkugel, an Teeblättern und an Runensteinen vorführte.","Im überparfümierten Turmzimmer lauerte sie am Feuer und unterbrach Professor Trelawneys zunehmend hysterische Vorträge mit schwierigen Fragen über Ornithomantik und Heptomologie, bestand darauf, dass Trelawney die Antworten der Schüler vorhersagte, bevor diese sie gaben, und verlangte, dass sie ihre Fähigkeiten abwechselnd an der Kristallkugel, an Teeblättern und an {{c1::Runensteinen}} vorführte.",1,05_harry_potter_und_der_orden_des_phoenix
"die Rute, -n",,Rute,NOUN,feminine,Ruten,-n,,,,"Harry trat näher und der Zauberer hielt eine lange goldene Rute in die Höhe, dünn und biegsam wie eine Autoantenne, und führte sie an Harrys Brust und Rücken auf und ab.","Harry trat näher und der Zauberer hielt eine lange goldene {{c1::Rute}} in die Höhe, dünn und biegsam wie eine Autoantenne, und führte sie an Harrys Brust und Rücken auf und ab.",4,05_harry_potter_und_der_orden_des_phoenix
"Räucherheringe, -",,Räucherheringe,NOUN,,Räucherheringe,-,,,,Räucherheringe?,{{c1::Räucherheringe}}?,1,05_harry_potter_und_der_orden_des_phoenix
"die Räumlichkeit, -en",,Räumlichkeit,NOUN,feminine,Räumlichkeiten,-en,,,,"»Nun, wir haben bisher noch nicht die Gelegenheit gehabt, uns um Räumlichkeiten zu kümmern«, sagte Fred und wurde noch leiser, als Mrs.","»Nun, wir haben bisher noch nicht die Gelegenheit gehabt, uns um {{c1::Räumlichkeiten}} zu kümmern«, sagte Fred und wurde noch leiser, als Mrs.",3,05_harry_potter_und_der_orden_des_phoenix
"das Räusper, -",,Räusper,NOUN,neuter,,,,,,"Erneut ließ sie ein kleines hüstelndes Räuspern hören (chrm, chrm), dann fuhr sie fort.","Erneut ließ sie ein kleines hüstelndes {{c1::Räuspern}} hören (chrm, chrm), dann fuhr sie fort.",1,05_harry_potter_und_der_orden_des_phoenix
"die Rübe, -n",,Rübe,NOUN,feminine,Rüben,-n,,,,"Bücher, Kleider, Teleskop und Waage schossen in die Luft und flogen in den Koffer, durcheinander wie Kraut und Rüben.","Bücher, Kleider, Teleskop und Waage schossen in die Luft und flogen in den Koffer, durcheinander wie Kraut und {{c1::Rüben}}.",2,05_harry_potter_und_der_orden_des_phoenix
"der Rückenwind, -",,Rückenwind,NOUN,masculine,,,,,,"Wenn man bedenkt, dass es der Komet Zwei-Neunzig laut Besentest nur von null auf sechzig bringt, und zwar mit ordentlichem Rückenwind ...«","Wenn man bedenkt, dass es der Komet Zwei-Neunzig laut Besentest nur von null auf sechzig bringt, und zwar mit ordentlichem {{c1::Rückenwind}} ...«",1,05_harry_potter_und_der_orden_des_phoenix
"die Rückfahrt, -en",,Rückfahrt,NOUN,feminine,Rückfahrten,-en,,,,"Zwei dieser winzigen Lichter gehörten vielleicht zu Onkel Vernons Wagen ... die Dursleys waren jetzt wohl auf der Rückfahrt zu ihrem leeren Haus, wütend wegen des angeblichen Rasenwettbewerbs ... und Harry lachte laut bei diesem Gedanken, auch wenn seine Stimme erstickt wurde vom Flattern der Umhänge, vom Knarren der Gurte, die seinen Koffer und den Käfig hielten, und vom Pfeifen des Windes in seinen Ohren, während sie durch die Luft schossen.","Zwei dieser winzigen Lichter gehörten vielleicht zu Onkel Vernons Wagen ... die Dursleys waren jetzt wohl auf der {{c1::Rückfahrt}} zu ihrem leeren Haus, wütend wegen des angeblichen Rasenwettbewerbs ... und Harry lachte laut bei diesem Gedanken, auch wenn seine Stimme erstickt wurde vom Flattern der Umhänge, vom Knarren der Gurte, die seinen Koffer und den Käfig hielten, und vom Pfeifen des Windes in seinen Ohren, während sie durch die Luft schossen.",1,05_harry_potter_und_der_orden_des_phoenix
"der Rückpass, -Rückpässe",,Rückpass,NOUN,masculine,Rückpässe,-Rückpässe,Rückpässen,,,"sie warf einen Rückpass in Richtung Harry, den er nicht erwartet hatte, doch er bekam den Quaffel gerade noch mit den Fingerspitzen zu fassen und warf ihn schnell zu Ron weiter, der danach hechtete und ihn um Zentimeter verfehlte.","sie warf einen {{c1::Rückpass}} in Richtung Harry, den er nicht erwartet hatte, doch er bekam den Quaffel gerade noch mit den Fingerspitzen zu fassen und warf ihn schnell zu Ron weiter, der danach hechtete und ihn um Zentimeter verfehlte.",2,05_harry_potter_und_der_orden_des_phoenix
"der Rüpel, -n",,Rüpel,NOUN,masculine,Rüpeln,-n,Rüpel,,,"»Ron«, erwiderte Hermine mit würdevoller Stimme und tauchte die Spitze ihrer Feder ins Tintenfass, »du bist der unsensibelste Rüpel, den ich je das Pech hatte zu treffen.","»Ron«, erwiderte Hermine mit würdevoller Stimme und tauchte die Spitze ihrer Feder ins Tintenfass, »du bist der unsensibelste {{c1::Rüpel}}, den ich je das Pech hatte zu treffen.",1,05_harry_potter_und_der_orden_des_phoenix
"Sabberhexe, -",,Sabberhexe,NOUN,,Sabberhexe,-,,,,"»'türlich hab ich«, sagte Harry brummig, »wie sollte ich auch nicht, wo wir diese Sabberhexe als Lehrerin haben -«","»'türlich hab ich«, sagte Harry brummig, »wie sollte ich auch nicht, wo wir diese {{c1::Sabberhexe}} als Lehrerin haben -«",2,05_harry_potter_und_der_orden_des_phoenix
"die Sabbert, -sabberten",,Sabbert,NOUN,feminine,sabberten,-sabberten,,,,"Die Alte sabberte und verdrehte die Augen, beim Schreien spannte sich ihre gelbliche Haut straff übers Gesicht;","Die Alte {{c1::sabberte}} und verdrehte die Augen, beim Schreien spannte sich ihre gelbliche Haut straff übers Gesicht;",2,05_harry_potter_und_der_orden_des_phoenix
"der Sachverhalt, -e",,Sachverhalt,NOUN,masculine,Sachverhalte,-e,Sachverhalten,,,"Hermine hingegen legte immer wieder Messer und Gabel weg und bückte sich unter den Tisch nach ihrer Tasche, um ein Buch hervorzuziehen, in dem sie dann irgendeinen Sachverhalt oder eine Zahl überprüfte.","Hermine hingegen legte immer wieder Messer und Gabel weg und bückte sich unter den Tisch nach ihrer Tasche, um ein Buch hervorzuziehen, in dem sie dann irgendeinen {{c1::Sachverhalt}} oder eine Zahl überprüfte.",1,05_harry_potter_und_der_orden_des_phoenix
"der Salamanderblut, -",,Salamanderblut,NOUN,masculine,,,,,,"»Salamanderblut, Harry!«, stöhnte Hermine und packte ihn am Handgelenk, um zu verhindern, dass er zum dritten Mal die falsche Zutat beigab. »","»{{c1::Salamanderblut}}, Harry!«, stöhnte Hermine und packte ihn am Handgelenk, um zu verhindern, dass er zum dritten Mal die falsche Zutat beigab. »",1,05_harry_potter_und_der_orden_des_phoenix
"die Salbe, -n",,Salbe,NOUN,feminine,Salben,-n,,,,"Allerdings schien es ein wenig besser geworden zu sein, seit sie begonnen hatte, reichliche Mengen von Dr. Salbaders amnesischer Salbe aufzutragen.","Allerdings schien es ein wenig besser geworden zu sein, seit sie begonnen hatte, reichliche Mengen von Dr. Salbaders amnesischer {{c1::Salbe}} aufzutragen.",1,05_harry_potter_und_der_orden_des_phoenix
"die Salbei, -",,Salbei,NOUN,feminine,,,,,,"Tatsächlich verbrannten sie dort auf dem Klassenzimmerboden Salbei und in dem stechenden Rauch zu suchen, doch schien es ihn nicht im Mindesten zu kümmern, dass keiner von ihnen irgendwelche der von ihm beschriebenen Zeichen erkennen konnte.","Tatsächlich verbrannten sie dort auf dem Klassenzimmerboden {{c1::Salbei}} und in dem stechenden Rauch zu suchen, doch schien es ihn nicht im Mindesten zu kümmern, dass keiner von ihnen irgendwelche der von ihm beschriebenen Zeichen erkennen konnte.",1,05_harry_potter_und_der_orden_des_phoenix
"das Salz, -e",,Salz,NOUN,neuter,Salze,-e,Salzen,,,"Stirnrunzelnd wollte er der Eule den Brief abnehmen, doch schon waren drei, vier, fünf weitere Eulen neben ihr auf den Tisch geflattert und kabbelten sich um den besten Platz, wobei sie in die Butter tapsten und das Salz umwarfen, weil jede versuchte, ihm ihren Brief als Erste zu geben.","Stirnrunzelnd wollte er der Eule den Brief abnehmen, doch schon waren drei, vier, fünf weitere Eulen neben ihr auf den Tisch geflattert und kabbelten sich um den besten Platz, wobei sie in die Butter tapsten und das {{c1::Salz}} umwarfen, weil jede versuchte, ihm ihren Brief als Erste zu geben.",1,05_harry_potter_und_der_orden_des_phoenix
"das Salzfass, -Salzfässer",,Salzfass,NOUN,neuter,Salzfässer,-Salzfässer,Salzfässern,,,"Parvati übte halblaut Beschwörungen, während das Salzfässchen vor ihr hüpfte.","Parvati übte halblaut Beschwörungen, während das {{c1::Salzfässchen}} vor ihr hüpfte.",1,05_harry_potter_und_der_orden_des_phoenix
"das Sammelsurium, -Sammelsurien",,Sammelsurium,NOUN,neuter,Sammelsurien,-Sammelsurien,,,,"sein Koffer lag offen da und um ihn herum ein Sammelsurium von Muggelklamotten und Zaubererumhängen, die er auf den Boden geschmissen hatte.","sein Koffer lag offen da und um ihn herum ein {{c1::Sammelsurium}} von Muggelklamotten und Zaubererumhängen, die er auf den Boden geschmissen hatte.",4,05_harry_potter_und_der_orden_des_phoenix
"die Samtschleife, -",,Samtschleife,NOUN,feminine,Samtschleife,-,,,,"Die kleine schwarze Samtschleife, die auf ihrem kurzen Lockenhaarschopf saß, erinnerte ihn an eine große Fliege, die sie gleich mit einer langen klebrigen Zunge fangen würde.","Die kleine schwarze {{c1::Samtschleife}}, die auf ihrem kurzen Lockenhaarschopf saß, erinnerte ihn an eine große Fliege, die sie gleich mit einer langen klebrigen Zunge fangen würde.",3,05_harry_potter_und_der_orden_des_phoenix
"der Samtvorhang, -Samtvorhänge",,Samtvorhang,NOUN,masculine,Samtvorhänge,-Samtvorhänge,Samtvorhängen,,,"Die mottenzerfressenen Samtvorhänge, an denen Harry kurz zuvor vorbeigegangen war, waren auseinander geflogen, aber hinter ihnen befand sich keine Tür.","Die mottenzerfressenen {{c1::Samtvorhänge}}, an denen Harry kurz zuvor vorbeigegangen war, waren auseinander geflogen, aber hinter ihnen befand sich keine Tür.",2,05_harry_potter_und_der_orden_des_phoenix
"der Sandwich, -e",,Sandwich,NOUN,masculine,Sandwiche,-e,Sandwichs; Sandwiches; Sandwichen,,,»Ich bring euch ein paar Sandwiches hoch.«,»Ich bring euch ein paar {{c1::Sandwiches}} hoch.«,5,05_harry_potter_und_der_orden_des_phoenix
"das Sanfte, -",,Sanfte,NOUN,neuter,,,,,,"Er hätte zudem schwören können, dass er etwas an seiner Seite vorbeistreichen spürte, etwas Sanftes wie ein Luftzug oder ein Vogelflügel, doch als er hinsah, war da nichts.","Er hätte zudem schwören können, dass er etwas an seiner Seite vorbeistreichen spürte, etwas {{c1::Sanftes}} wie ein Luftzug oder ein Vogelflügel, doch als er hinsah, war da nichts.",1,05_harry_potter_und_der_orden_des_phoenix
"das Sangeswund, -",,Sangeswund,NOUN,neuter,,,,,,Berüchtigter Massenmörder oder unschuldiges Sangeswunder?,Berüchtigter Massenmörder oder unschuldiges {{c1::Sangeswunder}}?,1,05_harry_potter_und_der_orden_des_phoenix
"der Sangeswunder, -",,Sangeswunder,NOUN,masculine,,,,,,Seit wann war Sirius ein Sangeswunder?,Seit wann war Sirius ein {{c1::Sangeswunder}}?,1,05_harry_potter_und_der_orden_des_phoenix
"die Sanktion, -en",,Sanktion,NOUN,feminine,Sanktionen,-en,,,,"chrm, chrm ... »die Großinquisitorin wird fürderhin die höchste Autorität innehaben bei allen gegen Hogwarts-Schüler ausgesprochenen Strafen und Sanktionen sowie bei der Streichung ihrer Sonderrechte, weiterhin die Befugnis, jedwede von anderen Mitgliedern des Lehrkörpers verhängte Strafe, Sanktion und Sonderrechtsstreichung zu korrigieren.","chrm, chrm ... »die Großinquisitorin wird fürderhin die höchste Autorität innehaben bei allen gegen Hogwarts-Schüler ausgesprochenen Strafen und {{c1::Sanktionen}} sowie bei der Streichung ihrer Sonderrechte, weiterhin die Befugnis, jedwede von anderen Mitgliedern des Lehrkörpers verhängte Strafe, Sanktion und Sonderrechtsstreichung zu korrigieren.",2,05_harry_potter_und_der_orden_des_phoenix
"der Sarkasmus, -Sarkasmen",,Sarkasmus,NOUN,masculine,Sarkasmen,-Sarkasmen,,,,"»Sie haben also keine Ahnung«, sagte Fudge und seine Stimme triefte vor Sarkasmus, »warum Professor Umbridge Sie in dieses Büro gebracht hat?","»Sie haben also keine Ahnung«, sagte Fudge und seine Stimme triefte vor {{c1::Sarkasmus}}, »warum Professor Umbridge Sie in dieses Büro gebracht hat?",1,05_harry_potter_und_der_orden_des_phoenix
"der Satzfetzen, -",,Satzfetzen,NOUN,masculine,Satzfetzen,-,,,,"Alle riefen durcheinander, Schmerzensschreie waren zu hören und ohrenbetäubendes Krachen, als die Regale in sich zusammenbrachen, und inmitten all dessen die unheimlich widerhallenden Satzfetzen der aus den Kugeln befreiten Seher Harry fand den Weg vor sich frei und sah Ron, Ginny und Luna mit den Armen über den Köpfen an sich vorbeispurten;","Alle riefen durcheinander, Schmerzensschreie waren zu hören und ohrenbetäubendes Krachen, als die Regale in sich zusammenbrachen, und inmitten all dessen die unheimlich widerhallenden {{c1::Satzfetzen}} der aus den Kugeln befreiten Seher Harry fand den Weg vor sich frei und sah Ron, Ginny und Luna mit den Armen über den Köpfen an sich vorbeispurten;",1,05_harry_potter_und_der_orden_des_phoenix
"die Sauberkeit, -en",,Sauberkeit,NOUN,feminine,Sauberkeiten,-en,,,,"Es war überhaupt nicht wie in den Drei Besen, deren großer Schankraum einem das Gefühl behaglicher Wärme und Sauberkeit vermittelte.","Es war überhaupt nicht wie in den Drei Besen, deren großer Schankraum einem das Gefühl behaglicher Wärme und {{c1::Sauberkeit}} vermittelte.",1,05_harry_potter_und_der_orden_des_phoenix
"der Saustall, -Sauställe",,Saustall,NOUN,masculine,Sauställe,-Sauställe,Sauställen,,,"»Oder vielleicht«, sagte Malfoy und wich mit einem Seitenblick zurück, »vielleicht weißt du noch, wie das Haus von deiner Mutter gestunken hat, Potter, und der Saustall bei den Weasleys erinnert dich daran -«","»Oder vielleicht«, sagte Malfoy und wich mit einem Seitenblick zurück, »vielleicht weißt du noch, wie das Haus von deiner Mutter gestunken hat, Potter, und der {{c1::Saustall}} bei den Weasleys erinnert dich daran -«",1,05_harry_potter_und_der_orden_des_phoenix
"das Sch-Sch-Schreckliche, -",,Sch-Sch-Schreckliche,NOUN,neuter,,,,,,"»Die halbe F-F-Familie ist im Orden, das war ein W-W-Wunder, wenn wir alle heil da rauskommen würden ... und P-P-Percy redet nicht mit uns ... und wenn etwas Sch-Sch-Schreckliches passiert und wir haben uns n - n-nie mit ihm ausgesöhnt?","»Die halbe F-F-Familie ist im Orden, das war ein W-W-Wunder, wenn wir alle heil da rauskommen würden ... und P-P-Percy redet nicht mit uns ... und wenn etwas {{c1::Sch-Sch-Schreckliches}} passiert und wir haben uns n - n-nie mit ihm ausgesöhnt?",1,05_harry_potter_und_der_orden_des_phoenix
"der Schandfleck, -e",,Schandfleck,NOUN,masculine,Schandflecke,-e,Schandflecken,,,"»Schandflecke, schmutzige Halbblüter, Blutsverräter, Gossenkinder ...«","»{{c1::Schandflecke}}, schmutzige Halbblüter, Blutsverräter, Gossenkinder ...«",1,05_harry_potter_und_der_orden_des_phoenix
"der Schankraum, -Schankräume",,Schankraum,NOUN,masculine,Schankräume,-Schankräume,Schankräumen,,,"Es war überhaupt nicht wie in den Drei Besen, deren großer Schankraum einem das Gefühl behaglicher Wärme und Sauberkeit vermittelte.","Es war überhaupt nicht wie in den Drei Besen, deren großer {{c1::Schankraum}} einem das Gefühl behaglicher Wärme und Sauberkeit vermittelte.",3,05_harry_potter_und_der_orden_des_phoenix
"das Scharmützel, -n",,Scharmützel,NOUN,neuter,Scharmützeln,-n,Scharmützel,,,einer seiner Türme war in ein erbittertes Scharmützel mit einem von Rons Bauern verwickelt und er feuerte,einer seiner Türme war in ein erbittertes {{c1::Scharmützel}} mit einem von Rons Bauern verwickelt und er feuerte,1,05_harry_potter_und_der_orden_des_phoenix
"Schatzanteile, -n",,Schatzanteile,NOUN,,Schatzanteilen,-n,,,,"»Hört euch das mal an: Interessieren Sie sich für eine Berufslaufbahn voller Herausforderungen, mit Reisen, Abenteuern und beachtlichen Gefahrenprämien in Form von Schatzanteilen?","»Hört euch das mal an: Interessieren Sie sich für eine Berufslaufbahn voller Herausforderungen, mit Reisen, Abenteuern und beachtlichen Gefahrenprämien in Form von {{c1::Schatzanteilen}}?",1,05_harry_potter_und_der_orden_des_phoenix
"die Schaufensterdekoration, -en",,Schaufensterdekoration,NOUN,feminine,Schaufensterdekorationen,-en,,,,"Keiner schien auch nur einen Blick übrig zu haben für so hässliche Schaufensterdekorationen wie die von Reinig & Tunkunter, und Luft aufgelöst hatten.","Keiner schien auch nur einen Blick übrig zu haben für so hässliche {{c1::Schaufensterdekorationen}} wie die von Reinig & Tunkunter, und Luft aufgelöst hatten.",1,05_harry_potter_und_der_orden_des_phoenix
"die Schaufensterpuppe, -n",,Schaufensterpuppe,NOUN,feminine,Schaufensterpuppen,-n,,,,"Dann fiel ihm ein, dass Schaufensterpuppen ohnehin nichts hören konnten.","Dann fiel ihm ein, dass {{c1::Schaufensterpuppen}} ohnehin nichts hören konnten.",1,05_harry_potter_und_der_orden_des_phoenix
"das Schema, -ta",,Schema,NOUN,neuter,Schemata,-ta,Schemas; Schemen,,,Am Fußende von Harrys Bett waren noch mehr Schemen.,Am Fußende von Harrys Bett waren noch mehr {{c1::Schemen}}.,5,05_harry_potter_und_der_orden_des_phoenix
"das Scherzartikelladen, -",,Scherzartikelladen,NOUN,neuter,,,,,,"Er fühlte sich so alt wie noch nie im Leben und es kam ihm äußerst merkwürdig vor, dass er sich kaum eine Stunde zuvor noch Gedanken wegen eines Scherzartikelladens und wegen eines Vertrauensschülerabzeichens gemacht hatte.","Er fühlte sich so alt wie noch nie im Leben und es kam ihm äußerst merkwürdig vor, dass er sich kaum eine Stunde zuvor noch Gedanken wegen eines {{c1::Scherzartikelladens}} und wegen eines Vertrauensschülerabzeichens gemacht hatte.",1,05_harry_potter_und_der_orden_des_phoenix
"die Scheuklappe, -n",,Scheuklappe,NOUN,feminine,Scheuklappen,-n,,,,»Daher zwingen die Schranken eurer Gattung auch ihr Scheuklappen und Fesseln auf.«,»Daher zwingen die Schranken eurer Gattung auch ihr {{c1::Scheuklappen}} und Fesseln auf.«,1,05_harry_potter_und_der_orden_des_phoenix
"die Schicht, -en",,Schicht,NOUN,feminine,Schichten,-en,,,,"Als er rausfand, dass Mundungus vor dem Ende seiner Schicht verschwunden war.","Als er rausfand, dass Mundungus vor dem Ende seiner {{c1::Schicht}} verschwunden war.",2,05_harry_potter_und_der_orden_des_phoenix
"der Schichtwechsel, -n",,Schichtwechsel,NOUN,masculine,Schichtwechseln,-n,Schichtwechsel,,,"Und was für freche kleine Rotzbälger das sind, wir war'n garantiert nicht so unverschämt, als wir in der Ersten waren«, verkündete Ron), und im Schichtwechsel mit Argus Filch in den Korridoren Streife gehen, der den Verdacht hatte, die allgemeine Ferienlaune könnte eine Eruption von Zaubererduellen auslösen (»Der Kerl hat nur Stroh im Hirn«, sagte Ron wütend).","Und was für freche kleine Rotzbälger das sind, wir war'n garantiert nicht so unverschämt, als wir in der Ersten waren«, verkündete Ron), und im {{c1::Schichtwechsel}} mit Argus Filch in den Korridoren Streife gehen, der den Verdacht hatte, die allgemeine Ferienlaune könnte eine Eruption von Zaubererduellen auslösen (»Der Kerl hat nur Stroh im Hirn«, sagte Ron wütend).",1,05_harry_potter_und_der_orden_des_phoenix
"Schicksalsschwestern, -",,Schicksalsschwestern,NOUN,,Schicksalsschwestern,-,,,,"»Nein«, seufzte sie, »nur 'ne Klatschmeldung, dass die Bassistin der Schicksalsschwestern heiratet.«","»Nein«, seufzte sie, »nur 'ne Klatschmeldung, dass die Bassistin der {{c1::Schicksalsschwestern}} heiratet.«",1,05_harry_potter_und_der_orden_des_phoenix
"der Schildzauber, -",,Schildzauber,NOUN,masculine,,,,,,"Er machte so rasche Fortschritte, dass er den anderen schon auf die Nerven ging, und als Harry ihnen den Schildzauber beibrachte - der schwächere Flüche abprallen ließ und auf den Angreifer zurückschleuderte -, da gelang nur Hermine der Zauber schneller als Neville.","Er machte so rasche Fortschritte, dass er den anderen schon auf die Nerven ging, und als Harry ihnen den {{c1::Schildzauber}} beibrachte - der schwächere Flüche abprallen ließ und auf den Angreifer zurückschleuderte -, da gelang nur Hermine der Zauber schneller als Neville.",3,05_harry_potter_und_der_orden_des_phoenix
"der Schimmel, -n",,Schimmel,NOUN,masculine,Schimmeln,-n,Schimmel,,,"»Das ist ein bisschen hart, Hermine«, sagte Ron und versuchte mit finsterer Miene ein Stück Schimmel abzukratzen, das fest an seinem Finger klebte.","»Das ist ein bisschen hart, Hermine«, sagte Ron und versuchte mit finsterer Miene ein Stück {{c1::Schimmel}} abzukratzen, das fest an seinem Finger klebte.",2,05_harry_potter_und_der_orden_des_phoenix
"der Schirmständer, -n",,Schirmständer,NOUN,masculine,Schirmständern,-n,Schirmständer,,,"Sie legte einen Finger an die Lippen und führte Harry auf Zehenspitzen an einem Paar langer, mottenzerfressener Vorhänge vorbei, hinter denen Harry eine weitere Tür vermutete, und nachdem sie einen großen Schirmständer umrundet hatten, der aussah, als wäre er aus einem abgetrennten Trollbein gefertigt, stiegen sie die dunkle Treppe empor, vorbei an einer Reihe von Schrumpfköpfen, die auf Tafeln an der Wand befestigt waren.","Sie legte einen Finger an die Lippen und führte Harry auf Zehenspitzen an einem Paar langer, mottenzerfressener Vorhänge vorbei, hinter denen Harry eine weitere Tür vermutete, und nachdem sie einen großen {{c1::Schirmständer}} umrundet hatten, der aussah, als wäre er aus einem abgetrennten Trollbein gefertigt, stiegen sie die dunkle Treppe empor, vorbei an einer Reihe von Schrumpfköpfen, die auf Tafeln an der Wand befestigt waren.",3,05_harry_potter_und_der_orden_des_phoenix
"der Schla, -",,Schla,NOUN,masculine,,,,,,"würdig, den Schla mm von den Stiefeln seiner Mutter zu wischen, o meine arme Herrin, was würde sie sagen, wenn sie sähe, dass Kreacher ihm dient, wie sie ihn hasste, welche Enttäuschung er war -«","würdig, den {{c1::Schla}} mm von den Stiefeln seiner Mutter zu wischen, o meine arme Herrin, was würde sie sagen, wenn sie sähe, dass Kreacher ihm dient, wie sie ihn hasste, welche Enttäuschung er war -«",1,05_harry_potter_und_der_orden_des_phoenix
"die Schlabbergeräusche, -",,Schlabbergeräusche,NOUN,feminine,,,,,,"Harry nahm sehr deutlich die Schlabbergeräusche wahr, die vom Tisch nebenan kamen, und überlegte hektisch, was er noch sagen könnte.","Harry nahm sehr deutlich die {{c1::Schlabbergeräusche}} wahr, die vom Tisch nebenan kamen, und überlegte hektisch, was er noch sagen könnte.",1,05_harry_potter_und_der_orden_des_phoenix
"der Schlachtenbringer, -",,Schlachtenbringer,NOUN,masculine,,,,,,"Mars, der Schlachtenbringer, leuchtet hell über uns und lä sst ahnen, dass der Kampf bald wieder ausbrechen wird.","Mars, der {{c1::Schlachtenbringer}}, leuchtet hell über uns und lä sst ahnen, dass der Kampf bald wieder ausbrechen wird.",1,05_harry_potter_und_der_orden_des_phoenix
