front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
"die Rechte, -n","right (die rechts gelegene Hand); right (Sport, Boxen: ein Schlag, ein Treffer mit der rechten Hand)",Rechte,NOUN,feminine,Rechten,-n,Rechter; keine Rechten; keiner Rechten; keinen Rechten,"right (die rechts gelegene Hand); right (Sport, Boxen: ein Schlag, ein Treffer mit der rechten Hand)",dictionary-en,"Mit der linken Hand klammerte sie sich an Harrys Umhang fest, mit der rechten zückte sie den Zauberstab.","Mit der linken Hand klammerte sie sich an Harrys Umhang fest, mit der {{c1::rechten}} zückte sie den Zauberstab.",1,03_harry_potter_und_der_gefangene_von_askaban
"der Rechtsstreit, -e",litigation,Rechtsstreit,NOUN,masculine,Rechtsstreite,-e,Rechtsstreiten,litigation,dictionary-en,"»Ich bin mir fast sicher, dass ich mal von einem Rechtsstreit wegen einer Hippogreif-Schlägerei gelesen habe«, sagte Hermine nachdenklich, »und der Hippogreif ist davongekommen.","»Ich bin mir fast sicher, dass ich mal von einem {{c1::Rechtsstreit}} wegen einer Hippogreif-Schlägerei gelesen habe«, sagte Hermine nachdenklich, »und der Hippogreif ist davongekommen.",1,03_harry_potter_und_der_gefangene_von_askaban
"der Regenschauer, -n",rain shower (kurzer Regenguss),Regenschauer,NOUN,masculine,Regenschauern,-n,Regenschauer,rain shower (kurzer Regenguss),dictionary-en,"Wood gewann seine fieberhafte Tatkraft wieder zurück und trimmte seine Leute härter denn je in den eisigen Regenschauern, die bis in den Dezember hinein anhielten.","Wood gewann seine fieberhafte Tatkraft wieder zurück und trimmte seine Leute härter denn je in den eisigen {{c1::Regenschauern}}, die bis in den Dezember hinein anhielten.",1,03_harry_potter_und_der_gefangene_von_askaban
"die Registriernummer, -",,Registriernummer,NOUN,feminine,,,,,,"Der Feuerblitz Dieser Rennbesen nach neuestem Stand der Technik hat einen stromlinienförmigen, superveredelten Stiel aus Eschenholz mit diamantharter Politur und von Hand eingemeißelter Registriernummer.","Der Feuerblitz Dieser Rennbesen nach neuestem Stand der Technik hat einen stromlinienförmigen, superveredelten Stiel aus Eschenholz mit diamantharter Politur und von Hand eingemeißelter {{c1::Registriernummer}}.",1,03_harry_potter_und_der_gefangene_von_askaban
"der Reifrock, -Reifröcke","hoop skirt (Rock, der mit einem Reifen geweitet ist)",Reifrock,NOUN,masculine,Reifröcke,-Reifröcke,Reifröcken,"hoop skirt (Rock, der mit einem Reifen geweitet ist)",dictionary-en,"»Seid kühnen Herzens, das Schlimmste kommt noch!«, rief der Ritter, und sie sahen ihn vor einer Gruppe aufgeschreckter Damen in Reifröcken erscheinen, deren Bild an der Wand einer schmalen Wendeltreppe hing.","»Seid kühnen Herzens, das Schlimmste kommt noch!«, rief der Ritter, und sie sahen ihn vor einer Gruppe aufgeschreckter Damen in {{c1::Reifröcken}} erscheinen, deren Bild an der Wand einer schmalen Wendeltreppe hing.",1,03_harry_potter_und_der_gefangene_von_askaban
"Reinfliege, -reinfliegen",,Reinfliege,NOUN,,reinfliegen,-reinfliegen,,,,Die hätten ihn auch reinfliegen sehen.,Die hätten ihn auch {{c1::reinfliegen}} sehen.,1,03_harry_potter_und_der_gefangene_von_askaban
"die Reinheit, -",,Reinheit,NOUN,feminine,,,,,,»Ihr stört die Reinheit der Schwingungen!,»Ihr stört die {{c1::Reinheit}} der Schwingungen!,1,03_harry_potter_und_der_gefangene_von_askaban
"Reinrennen, -reinrennen",,Reinrennen,NOUN,,reinrennen,-reinrennen,,,,"»Hermine«, sagte Harry plötzlich, »wie wär's wenn wir einfach reinrennen und uns Pettigrew schnappen -«","»Hermine«, sagte Harry plötzlich, »wie wär's wenn wir einfach {{c1::reinrennen}} und uns Pettigrew schnappen -«",1,03_harry_potter_und_der_gefangene_von_askaban
"der Reisekoffer, -n",travel case (Transportbehältnis für Reisen),Reisekoffer,NOUN,masculine,Reisekoffern,-n,Reisekoffer,travel case (Transportbehältnis für Reisen),dictionary-en,Im Handumdrehen hatte er seinen großen Reisekoffer zur Haustür geschleift.,Im Handumdrehen hatte er seinen großen {{c1::Reisekoffer}} zur Haustür geschleift.,1,03_harry_potter_und_der_gefangene_von_askaban
"das Reisig, -","brushwood (dürre, trockene Zweige, die von Bäumen oder Büschen abgefallen sind)",Reisig,NOUN,neuter,,,,"brushwood (dürre, trockene Zweige, die von Bäumen oder Büschen abgefallen sind)",dictionary-en,"Zögernd langte sie nach einer Tasche zu ihren Füßen, stellte sie auf den Kopf und schüttelte ein Dutzend zersplitterte Holzstücke und angeknackstes Reisig auf das Bett, die letzten Überreste von Harrys treuem, am Ende geschlagenem Besen.","Zögernd langte sie nach einer Tasche zu ihren Füßen, stellte sie auf den Kopf und schüttelte ein Dutzend zersplitterte Holzstücke und angeknackstes {{c1::Reisig}} auf das Bett, die letzten Überreste von Harrys treuem, am Ende geschlagenem Besen.",1,03_harry_potter_und_der_gefangene_von_askaban
"die Reisig-Knipszang, -e",,Reisig-Knipszang,NOUN,feminine,Reisig-Knipszange,-e,,,,"Das Täschchen enthielt eine große Flasche Fleetwoods Hochglanzpolitur, eine silbrig schimmernde Reisig-Knipszange, einen winzigen Messingkompass, den man für lange Reisen an den Besen klemmen konnte, und ein Do-it-yourself-Handbuch der Besenpflege.","Das Täschchen enthielt eine große Flasche Fleetwoods Hochglanzpolitur, eine silbrig schimmernde {{c1::Reisig-Knipszange}}, einen winzigen Messingkompass, den man für lange Reisen an den Besen klemmen konnte, und ein Do-it-yourself-Handbuch der Besenpflege.",1,03_harry_potter_und_der_gefangene_von_askaban
"der Reißverschluss, -Reißverschlüsse","zip fastener (Art des Verschlusses, bei der zwei gegenüberliegende Seiten von Krampen durch einen Schieber miteinander verhakt werden); zipper (Art des Verschlusses, bei der zwei gegenüberliegende Seiten von Krampen durch einen Schieber miteinander verhakt werden)",Reißverschluss,NOUN,masculine,Reißverschlüsse,-Reißverschlüsse,Reißverschlüssen,"zip fastener (Art des Verschlusses, bei der zwei gegenüberliegende Seiten von Krampen durch einen Schieber miteinander verhakt werden); zipper (Art des Verschlusses, bei der zwei gegenüberliegende Seiten von Krampen durch einen Schieber miteinander verhakt werden)",dictionary-en,"»Mensch, Hermine!«, flüsterte Harry und zog den Reißverschluss auf","»Mensch, Hermine!«, flüsterte Harry und zog den {{c1::Reißverschluss}} auf",1,03_harry_potter_und_der_gefangene_von_askaban
"die Reklame, -n",advertising; advertisement,Reklame,NOUN,feminine,Reklamen,-n,,advertising; advertisement,dictionary-en,"Werden Sie dafür bezahlt, um für Feuerblitze Reklame zu machen?","Werden Sie dafür bezahlt, um für Feuerblitze {{c1::Reklame}} zu machen?",1,03_harry_potter_und_der_gefangene_von_askaban
"der Retter, -n","rescuer (jemand, der einem anderen Hilfe leistet, ihn oder etwas rettet)",Retter,NOUN,masculine,Rettern,-n,Retter,"rescuer (jemand, der einem anderen Hilfe leistet, ihn oder etwas rettet)",dictionary-en,"Es war höchste Zeit, dass der Retter erschien doch diesmal kam keiner zu Hilfe","Es war höchste Zeit, dass der {{c1::Retter}} erschien doch diesmal kam keiner zu Hilfe",1,03_harry_potter_und_der_gefangene_von_askaban
"der Rial, -s",rial (Währungseinheit im Iran); rial (Währungseinheit im Jemen),Rial,NOUN,masculine,Rials,-s,,rial (Währungseinheit im Iran); rial (Währungseinheit im Jemen),dictionary-en,"»Remus, du glaubst doch nicht etwa - diesem Irren -«","»Remus, du glaubst doch nicht etwa - diesem {{c1::Irren}} -«",1,03_harry_potter_und_der_gefangene_von_askaban
"der Riemen, -",strap (Streifenartige Haltevorrichtung; Band; Zügel); oar (Seemannssprache: mit beiden Händen zu bewegendes Paddel oder Ruder in einem Boot),Riemen,NOUN,masculine,Riemen,-,,strap (Streifenartige Haltevorrichtung; Band; Zügel); oar (Seemannssprache: mit beiden Händen zu bewegendes Paddel oder Ruder in einem Boot),dictionary-en,"Sobald Harry einmal seinen Geldbeutel mit goldenen Galleonen, silbernen Sickeln und bronzenen Knuts aus seinem Verlies bei Gringotts aufgefüllt hatte, musste er sich mächtig am Riemen reißen, um das ganze Geld nicht auf einen Schlag auszugeben.","Sobald Harry einmal seinen Geldbeutel mit goldenen Galleonen, silbernen Sickeln und bronzenen Knuts aus seinem Verlies bei Gringotts aufgefüllt hatte, musste er sich mächtig am {{c1::Riemen}} reißen, um das ganze Geld nicht auf einen Schlag auszugeben.",1,03_harry_potter_und_der_gefangene_von_askaban
"das Riesenhasen, -",,Riesenhasen,NOUN,neuter,,,,,,"Der Tunnel, dessen eng verschlungenen Windungen er folgte, erinnerte Harry unweigerlich an den Bau eines Riesenhasen.","Der Tunnel, dessen eng verschlungenen Windungen er folgte, erinnerte Harry unweigerlich an den Bau eines {{c1::Riesenhasen}}.",1,03_harry_potter_und_der_gefangene_von_askaban
"die Riesenpranke, -",,Riesenpranke,NOUN,feminine,,,,,,"Doch Hagrid schluchzte nur und mit seiner Riesenpranke gestikulierend bedeutete er Harry, den Brief weiterzulesen.","Doch Hagrid schluchzte nur und mit seiner {{c1::Riesenpranke}} gestikulierend bedeutete er Harry, den Brief weiterzulesen.",1,03_harry_potter_und_der_gefangene_von_askaban
"der Riesenschinken, -",,Riesenschinken,NOUN,masculine,,,,,,"Hermine, es war nicht zu fassen, saß tatsächlich in einer Ecke und versuchte einen Riesenschinken mit dem Titel Häusliches Leben und gesellschaftliche Sitten britischer Muggel zu lesen.","Hermine, es war nicht zu fassen, saß tatsächlich in einer Ecke und versuchte einen {{c1::Riesenschinken}} mit dem Titel Häusliches Leben und gesellschaftliche Sitten britischer Muggel zu lesen.",1,03_harry_potter_und_der_gefangene_von_askaban
"die Riesenspinne, -n",,Riesenspinne,NOUN,feminine,Riesenspinnen,-n,,,,"Hagrid hatte sich immerhin schon mit Riesenspinnen angefreundet, heimtückische, dreiköpfige Hunde von zwielichtigen Gestalten in Wirtshäusern gekauft und heimlich verbotene Dracheneier in seiner Hütte ausgebrütet.","Hagrid hatte sich immerhin schon mit {{c1::Riesenspinnen}} angefreundet, heimtückische, dreiköpfige Hunde von zwielichtigen Gestalten in Wirtshäusern gekauft und heimlich verbotene Dracheneier in seiner Hütte ausgebrütet.",1,03_harry_potter_und_der_gefangene_von_askaban
"die Ringelblume, -n",pot marigold (Botanik: eine Pflanze aus der Familie der Korbblütler); marigold (Botanik: eine Pflanze aus der Familie der Korbblütler),Ringelblume,NOUN,feminine,Ringelblumen,-n,,pot marigold (Botanik: eine Pflanze aus der Familie der Korbblütler); marigold (Botanik: eine Pflanze aus der Familie der Korbblütler),dictionary-en,"Hagrid schickte ihm einen Strauß Ringelblumen, der wie ein gelber Kohlkopf aussah, und Ginny Weasley, puterrot angelaufen, tauchte mit einer selbst gebastelten Genesungskarte auf, die mit schriller Stimme zu singen begann, wenn Harry sie nicht unter einer schweren Obstschale zum Schweigen brachte.","Hagrid schickte ihm einen Strauß {{c1::Ringelblumen}}, der wie ein gelber Kohlkopf aussah, und Ginny Weasley, puterrot angelaufen, tauchte mit einer selbst gebastelten Genesungskarte auf, die mit schriller Stimme zu singen begann, wenn Harry sie nicht unter einer schweren Obstschale zum Schweigen brachte.",1,03_harry_potter_und_der_gefangene_von_askaban
"das Rinnsal, -e","brook (sehr kleines, sacht fließendes Gewässer)",Rinnsal,NOUN,neuter,Rinnsale,-e,Rinnsalen,"brook (sehr kleines, sacht fließendes Gewässer)",dictionary-en,Unter seinem Haarschopf sickerte ein kleines rotes Rinnsal hervor.,Unter seinem Haarschopf sickerte ein kleines rotes {{c1::Rinnsal}} hervor.,1,03_harry_potter_und_der_gefangene_von_askaban
"Ripper, -",,Ripper,NOUN,,Ripper,-,,,,Aber den armen alten Ripper hab ich nicht dalassen können.,Aber den armen alten {{c1::Ripper}} hab ich nicht dalassen können.,1,03_harry_potter_und_der_gefangene_von_askaban
"der Rohrstock, -Rohrstöcke",,Rohrstock,NOUN,masculine,Rohrstöcke,-Rohrstöcke,Rohrstöcken,,,"»Machen sie in St. Brutus auch vom Rohrstock Gebrauch, Bursche?«, blaffte sie über den Tisch.","»Machen sie in St. Brutus auch vom {{c1::Rohrstock}} Gebrauch, Bursche?«, blaffte sie über den Tisch.",1,03_harry_potter_und_der_gefangene_von_askaban
"das Rosinenbrötchen, -",,Rosinenbrötchen,NOUN,neuter,Rosinenbrötchen,-,,,,"Hagrid schenkte ihnen Tee ein und bot ihnen einen Teller Rosinenbrötchen an, doch sie lehnten dankend ab;","Hagrid schenkte ihnen Tee ein und bot ihnen einen Teller {{c1::Rosinenbrötchen}} an, doch sie lehnten dankend ab;",1,03_harry_potter_und_der_gefangene_von_askaban
"die Rosmerta, -",,Rosmerta,NOUN,feminine,,,,,,"»Rosmerta, meine Liebe, ich mag diese Gestalten genauso wenig wie Sie«, sagte Fudge peinlich berührt.","»{{c1::Rosmerta}}, meine Liebe, ich mag diese Gestalten genauso wenig wie Sie«, sagte Fudge peinlich berührt.",2,03_harry_potter_und_der_gefangene_von_askaban
"das Rostbraune, -",,Rostbraune,NOUN,neuter,,,,,,"Bevor einer von ihnen noch ein Wort sagen konnte, huschte etwas Rostbraunes an Harry vorbei;","Bevor einer von ihnen noch ein Wort sagen konnte, huschte etwas {{c1::Rostbraunes}} an Harry vorbei;",1,03_harry_potter_und_der_gefangene_von_askaban
"das Rostrot, -",,Rostrot,NOUN,neuter,,,,,,"Sie waren alle von ganz unterschiedlicher Farbe: sturmgrau, bronze, rostrot, schimmernd kastanienbraun und tintenschwarz.","Sie waren alle von ganz unterschiedlicher Farbe: sturmgrau, bronze, {{c1::rostrot}}, schimmernd kastanienbraun und tintenschwarz.",1,03_harry_potter_und_der_gefangene_von_askaban
"das Rotes, -",,Rotes,NOUN,neuter,,,,,,Etwas Rotes war darauf.,Etwas {{c1::Rotes}} war darauf.,1,03_harry_potter_und_der_gefangene_von_askaban
"Rotkappe, -n",,Rotkappe,NOUN,,Rotkappen,-n,,,,"Sie mussten durch einen tiefen Tümpel stapfen, in dem ein Grindeloh lauerte, eine Reihe von Erdlöchern voller Rotkappen überqueren, durch ein sumpfiges Feld waten und dabei die irreführenden Wegangaben eines Hinkepanks missachten, und schließlich in einen alten Schrankkoffer klettern und sich mit einem neuen Irrwicht herumschlagen.","Sie mussten durch einen tiefen Tümpel stapfen, in dem ein Grindeloh lauerte, eine Reihe von Erdlöchern voller {{c1::Rotkappen}} überqueren, durch ein sumpfiges Feld waten und dabei die irreführenden Wegangaben eines Hinkepanks missachten, und schließlich in einen alten Schrankkoffer klettern und sich mit einem neuen Irrwicht herumschlagen.",1,03_harry_potter_und_der_gefangene_von_askaban
"Rotkappen, -",,Rotkappen,NOUN,,Rotkappen,-,,,,"Nach den Irrwichten lernten sie die Rotkappen kennen, fiese kleine koboldartige Kreaturen, die überall dort herumlungerten, wo Blut vergossen worden war:","Nach den Irrwichten lernten sie die {{c1::Rotkappen}} kennen, fiese kleine koboldartige Kreaturen, die überall dort herumlungerten, wo Blut vergossen worden war:",1,03_harry_potter_und_der_gefangene_von_askaban
"der Ruhestand, -","retirement (Lebensabschnitt, der mit der Beendigung der Berufstätigkeit beginnt)",Ruhestand,NOUN,masculine,,,,"retirement (Lebensabschnitt, der mit der Beendigung der Berufstätigkeit beginnt)",dictionary-en,"Nun, es tut mir Leid, euch sagen zu müssen, dass Professor Kesselbrand, unser Lehrer für die Pflege magischer Geschöpfe, Ende letzten Jahres in den Ruhestand getreten ist, um sich noch ein wenig seiner verbliebenen Gliedmaßen erfreuen zu können.","Nun, es tut mir Leid, euch sagen zu müssen, dass Professor Kesselbrand, unser Lehrer für die Pflege magischer Geschöpfe, Ende letzten Jahres in den {{c1::Ruhestand}} getreten ist, um sich noch ein wenig seiner verbliebenen Gliedmaßen erfreuen zu können.",1,03_harry_potter_und_der_gefangene_von_askaban
"die Ruine, -n","ruin (teilweise eingestürztes, verfallenes oder zerstörtes Bauwerk); remains (teilweise eingestürztes, verfallenes oder zerstörtes Bauwerk)",Ruine,NOUN,feminine,Ruinen,-n,,"ruin (teilweise eingestürztes, verfallenes oder zerstörtes Bauwerk); remains (teilweise eingestürztes, verfallenes oder zerstörtes Bauwerk)",dictionary-en,"Hab ihn nur noch aus den Ruinen holen können, das arme kleine Ding, mit einem großen Riss auf der Stirn, und beide Eltern tot ...","Hab ihn nur noch aus den {{c1::Ruinen}} holen können, das arme kleine Ding, mit einem großen Riss auf der Stirn, und beide Eltern tot ...",1,03_harry_potter_und_der_gefangene_von_askaban
"der Rumgemurkse, -",,Rumgemurkse,NOUN,masculine,,,,,,"Harry verbrachte die langen, sonnigen Tage damit, in den Läden zu stöbern und unter den grellbunten Sonnenschirmen der Straßencafes Eis zu essen, wo die anderen Gäste sich ihre Anschaffungen zeigten (»Das'n Lunaskop, Alter, kein Rumgemurkse mehr mit Mondtabellen, verstehste?«) oder sich über den Fall Sirius Black unterhielten (»Ich würde meine Kinder nicht mehr allein rauslassen, bis er wieder in Askaban sitzt«).","Harry verbrachte die langen, sonnigen Tage damit, in den Läden zu stöbern und unter den grellbunten Sonnenschirmen der Straßencafes Eis zu essen, wo die anderen Gäste sich ihre Anschaffungen zeigten (»Das'n Lunaskop, Alter, kein {{c1::Rumgemurkse}} mehr mit Mondtabellen, verstehste?«) oder sich über den Fall Sirius Black unterhielten (»Ich würde meine Kinder nicht mehr allein rauslassen, bis er wieder in Askaban sitzt«).",1,03_harry_potter_und_der_gefangene_von_askaban
"die Rumgerätsel, -",,Rumgerätsel,NOUN,feminine,,,,,,"»Mir kommt Wahrsagen recht neblig vor«, sagte sie, während sie nach der richtigen Seite suchte, »'ne Menge Rumgerätsel, wenn ihr mich fragt.","»Mir kommt Wahrsagen recht neblig vor«, sagte sie, während sie nach der richtigen Seite suchte, »'ne Menge {{c1::Rumgerätsel}}, wenn ihr mich fragt.",1,03_harry_potter_und_der_gefangene_von_askaban
"Rumhocke, -rumhocken",,Rumhocke,NOUN,,rumhocken,-rumhocken,,,,»Wir können ihn nicht alleine rumhocken und auf den Henker warten lassen!«,»Wir können ihn nicht alleine {{c1::rumhocken}} und auf den Henker warten lassen!«,1,03_harry_potter_und_der_gefangene_von_askaban
"der Rumtreiber, -",,Rumtreiber,NOUN,masculine,,,,,,"Seht euch mal an, wie der aussieht, ein dreckiger Rumtreiber!","Seht euch mal an, wie der aussieht, ein dreckiger {{c1::Rumtreiber}}!",2,03_harry_potter_und_der_gefangene_von_askaban
"der Rundgang, -Rundgänge","circuit (Weg, der zu seinem Ausgangspunkt zurückführt); tour (Spaziergang, Wanderung, deren Ziel ihr Ausgangspunkt ist)",Rundgang,NOUN,masculine,Rundgänge,-Rundgänge,Rundgängen,"circuit (Weg, der zu seinem Ausgangspunkt zurückführt); tour (Spaziergang, Wanderung, deren Ziel ihr Ausgangspunkt ist)",dictionary-en,"Oben gelangten sie auf einen unbekannten Rundgang, wo es nichts gab außer einem großen Gemälde an der steinernen Wand, das nichts als ein Stück Grasland zeigte.","Oben gelangten sie auf einen unbekannten {{c1::Rundgang}}, wo es nichts gab außer einem großen Gemälde an der steinernen Wand, das nichts als ein Stück Grasland zeigte.",2,03_harry_potter_und_der_gefangene_von_askaban
"der Runenwörterbuch, -",,Runenwörterbuch,NOUN,masculine,,,,,,"»Warum lässt du nicht einfach ein paar Fächer sausen?«, fragte Harry, während sie zwischen den Papieren nach ihrem Runenwörterbuch stöberte.","»Warum lässt du nicht einfach ein paar Fächer sausen?«, fragte Harry, während sie zwischen den Papieren nach ihrem {{c1::Runenwörterbuch}} stöberte.",1,03_harry_potter_und_der_gefangene_von_askaban
"das Runterbracht, -",,Runterbracht,NOUN,neuter,,,,,,"»Das sollen sie bloß nicht wagen«, sagte Ron, der ebenfalls nichts runterbrachte.","»Das sollen sie bloß nicht wagen«, sagte Ron, der ebenfalls nichts {{c1::runterbrachte}}.",1,03_harry_potter_und_der_gefangene_von_askaban
"der Runtergewinkt, -",,Runtergewinkt,NOUN,masculine,,,,,,"»Hier waren wir, bevor du uns runtergewinkt hast«, sagte er.","»Hier waren wir, bevor du uns {{c1::runtergewinkt}} hast«, sagte er.",1,03_harry_potter_und_der_gefangene_von_askaban
"der Rutsch, -e","trip (Gleiten, Schlittern über den Erdboden)",Rutsch,NOUN,masculine,Rutsche,-e,Rutschen,"trip (Gleiten, Schlittern über den Erdboden)",dictionary-en,"Er rannte zurück zur einäugigen Hexe, öffnete ihren Buckel, schlüpfte hinein und schlitterte hinunter zu seiner Tasche am Ende der steinernen Rutsche.","Er rannte zurück zur einäugigen Hexe, öffnete ihren Buckel, schlüpfte hinein und schlitterte hinunter zu seiner Tasche am Ende der steinernen {{c1::Rutsche}}.",3,03_harry_potter_und_der_gefangene_von_askaban
"die Röte, -n","redness (rote Färbung, die rote Farbe); red (rote Färbung, die rote Farbe)",Röte,NOUN,feminine,Röten,-n,,"redness (rote Färbung, die rote Farbe); red (rote Färbung, die rote Farbe)",dictionary-en,Ron schoss die Röte ins Gesicht.,Ron schoss die {{c1::Röte}} ins Gesicht.,1,03_harry_potter_und_der_gefangene_von_askaban
"das Rückenhaar, -e",,Rückenhaar,NOUN,neuter,Rückenhaare,-e,Rückenhaaren,,,Krummbein drüben auf dem Bett fauchte und knurrte mit gesträubten Rückenhaaren.,Krummbein drüben auf dem Bett fauchte und knurrte mit gesträubten {{c1::Rückenhaaren}}.,1,03_harry_potter_und_der_gefangene_von_askaban
"die Rückenlehne, -n","back rest (rückwärtige erhöhte Fläche eines Stuhles, Sessels oder von Ähnlichem, die zum Anlehnen dient)",Rückenlehne,NOUN,feminine,Rückenlehnen,-n,,"back rest (rückwärtige erhöhte Fläche eines Stuhles, Sessels oder von Ähnlichem, die zum Anlehnen dient)",dictionary-en,"Stan, die Hände auf der Rückenlehne, drehte sich mitsamt Stuhl herum, um Harry besser sehen zu können.","Stan, die Hände auf der {{c1::Rückenlehne}}, drehte sich mitsamt Stuhl herum, um Harry besser sehen zu können.",1,03_harry_potter_und_der_gefangene_von_askaban
"die Rückreise, -n","return journey (Reise, die zurück zu dem Ort führt, von dem aus jemand aufgebrochen ist)",Rückreise,NOUN,feminine,Rückreisen,-n,,"return journey (Reise, die zurück zu dem Ort führt, von dem aus jemand aufgebrochen ist)",dictionary-en,"Er suchte den sternfunkelnden Himmel nach einem Zeichen von Hedwig ab, die vielleicht in Windeseile mit einer toten Maus im Schnabel auf der Rückreise zu ihm war und dafür Lob erwartete.","Er suchte den sternfunkelnden Himmel nach einem Zeichen von Hedwig ab, die vielleicht in Windeseile mit einer toten Maus im Schnabel auf der {{c1::Rückreise}} zu ihm war und dafür Lob erwartete.",2,03_harry_potter_und_der_gefangene_von_askaban
"der Rückstand, -Rückstände","residue (Chemie: etwas, das bei einem chemischen Prozess zurückbleibt)",Rückstand,NOUN,masculine,Rückstände,-Rückstände,Rückständen,"residue (Chemie: etwas, das bei einem chemischen Prozess zurückbleibt)",dictionary-en,"»Hufflepuff muss mit mindestens zweihundert Punkten Rückstand verlieren«, sagte George.","»Hufflepuff muss mit mindestens zweihundert Punkten {{c1::Rückstand}} verlieren«, sagte George.",2,03_harry_potter_und_der_gefangene_von_askaban
"der Rückzug, -Rückzüge",retreat,Rückzug,NOUN,masculine,Rückzüge,-Rückzüge,Rückzügen,retreat,dictionary-en,"der Dementor hatte bereits seinen Schlund auf Harrys Mund gesenkt, als ein großes weißes Etwas über den See galoppiert kam und die Dementoren zum Rückzug trieb.","der Dementor hatte bereits seinen Schlund auf Harrys Mund gesenkt, als ein großes weißes Etwas über den See galoppiert kam und die Dementoren zum {{c1::Rückzug}} trieb.",1,03_harry_potter_und_der_gefangene_von_askaban
"der Rüffel, -n",rebuke; reprimand,Rüffel,NOUN,masculine,Rüffeln,-n,Rüffel,rebuke; reprimand,dictionary-en,"Doch Professor McGonagall scherte sich nicht darum, Lee einen Rüffel zu erteilen.","Doch Professor McGonagall scherte sich nicht darum, Lee einen {{c1::Rüffel}} zu erteilen.",1,03_harry_potter_und_der_gefangene_von_askaban
"die Rührung, -",,Rührung,NOUN,feminine,,,,,,"Überwältigt vor Rührung vergrub er das Gesicht in der Serviette, und Professor McGonagall scheuchte sie davon.","Überwältigt vor {{c1::Rührung}} vergrub er das Gesicht in der Serviette, und Professor McGonagall scheuchte sie davon.",1,03_harry_potter_und_der_gefangene_von_askaban
"die Sabotage, -n",sabotage (planmäßige Beschädigung/Zerstörung von Gegenständen oder Teilen einer Infrastruktur),Sabotage,NOUN,feminine,Sabotagen,-n,,sabotage (planmäßige Beschädigung/Zerstörung von Gegenständen oder Teilen einer Infrastruktur),dictionary-en,"»Na, na, Penny, keine Sabotage!«, sagte Percy gut gelaunt, während ihre Augen über den Feuerblitz glitten. »","»Na, na, Penny, keine {{c1::Sabotage}}!«, sagte Percy gut gelaunt, während ihre Augen über den Feuerblitz glitten. »",1,03_harry_potter_und_der_gefangene_von_askaban
"die Sachbeschädigung, -en",property damage; vandalism,Sachbeschädigung,NOUN,feminine,Sachbeschädigungen,-en,,property damage; vandalism,dictionary-en,"Wenn man ihn fragte, so war die Zerlegung eines brandneuen Feuerblitzes nichts anderes als kriminelle Sachbeschädigung.","Wenn man ihn fragte, so war die Zerlegung eines brandneuen Feuerblitzes nichts anderes als kriminelle {{c1::Sachbeschädigung}}.",1,03_harry_potter_und_der_gefangene_von_askaban
"die Salamigröße, -",,Salamigröße,NOUN,feminine,,,,,,"Ihr großes rotes Gesicht dehnte sich aus, die winzigen Augen traten hervor und der Mund war so fest gespannt, dass sie nicht mehr sprechen konnte - und jetzt rissen einige Knöpfe von ihrer Tweedjacke und flogen gegen die Wände sie schwoll an wie ein monströser Ballon, ihr Bauch platzte jetzt durch ihren Tweedbund, jeder einzelne Finger blähte sich zu Salamigröße auf","Ihr großes rotes Gesicht dehnte sich aus, die winzigen Augen traten hervor und der Mund war so fest gespannt, dass sie nicht mehr sprechen konnte - und jetzt rissen einige Knöpfe von ihrer Tweedjacke und flogen gegen die Wände sie schwoll an wie ein monströser Ballon, ihr Bauch platzte jetzt durch ihren Tweedbund, jeder einzelne Finger blähte sich zu {{c1::Salamigröße}} auf",1,03_harry_potter_und_der_gefangene_von_askaban
"der Salat, -e","lettuce (roh zu essendes grünes Blattgemüse, zum Beispiel Eisbergsalat oder Endivien); salad (kalte Speise aus Blattgemüse oder einer Mischung verschiedener Zutaten, oft mit einer Salatsoße)",Salat,NOUN,masculine,Salate,-e,Salaten,"lettuce (roh zu essendes grünes Blattgemüse, zum Beispiel Eisbergsalat oder Endivien); salad (kalte Speise aus Blattgemüse oder einer Mischung verschiedener Zutaten, oft mit einer Salatsoße)",dictionary-en,Zu viel Salat.,Zu viel {{c1::Salat}}.,1,03_harry_potter_und_der_gefangene_von_askaban
"das Salatblatt, -Salatblätter",lettuce leaf (länglicher Teil des oberen Teils einer Salatpflanze),Salatblatt,NOUN,neuter,Salatblätter,-Salatblätter,Salatblättern,lettuce leaf (länglicher Teil des oberen Teils einer Salatpflanze),dictionary-en,"»Warum sollte sich überhaupt jemand um sie kümmern?«, sagte Ron nach einer weiteren Stunde, in der sie klein gehackte Salatblätter in die schleimigen Kehlen der Flubberwürmer gestopft hatten.","»Warum sollte sich überhaupt jemand um sie kümmern?«, sagte Ron nach einer weiteren Stunde, in der sie klein gehackte {{c1::Salatblätter}} in die schleimigen Kehlen der Flubberwürmer gestopft hatten.",1,03_harry_potter_und_der_gefangene_von_askaban
"die Salontür, -en",,Salontür,NOUN,feminine,Salontüren,-en,,,,Die Salontür ging auf und ein paar Sekunden später hörte er Mr und Mrs Weasley die Treppe emporgehen.,Die {{c1::Salontür}} ging auf und ein paar Sekunden später hörte er Mr und Mrs Weasley die Treppe emporgehen.,1,03_harry_potter_und_der_gefangene_von_askaban
