front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
"der Patil, -",,Patil,NOUN,masculine,,,,,,"»Moon« ..., »Nott« ..., »Parkinson« ... , dann die Zwillingsmädchen, »Patil« und »Patil« ... , dann »Perks, SallyAnne« ... und dann, endlich","»Moon« ..., »Nott« ..., »Parkinson« ... , dann die Zwillingsmädchen, »{{c1::Patil}}« und »Patil« ... , dann »Perks, SallyAnne« ... und dann, endlich",2,01_harry_potter_und_der_stein_der_weisen
"die Patsche, -n",,Patsche,NOUN,feminine,Patschen,-n,,,,"Hermine war die Letzte, die etwas tun würde, was gegen die Regeln verstieß, und da stellte sie sich hin und behauptete ebendies, nur um ihm und Ron aus der Patsche zu helfen.","Hermine war die Letzte, die etwas tun würde, was gegen die Regeln verstieß, und da stellte sie sich hin und behauptete ebendies, nur um ihm und Ron aus der {{c1::Patsche}} zu helfen.",1,01_harry_potter_und_der_stein_der_weisen
"die Pause, -n",break (Unterbrechung einer Tätigkeit); pause (Unterbrechung einer Tätigkeit),Pause,NOUN,feminine,Pausen,-n,,break (Unterbrechung einer Tätigkeit); pause (Unterbrechung einer Tätigkeit),dictionary-en,"»Außerdem hat mich Mr. Filch, der Hausmeister, gebeten, euch daran zu erinnern, dass in den Pausen auf den Gängen nicht gezaubert werden darf","»Außerdem hat mich Mr. Filch, der Hausmeister, gebeten, euch daran zu erinnern, dass in den {{c1::Pausen}} auf den Gängen nicht gezaubert werden darf",4,01_harry_potter_und_der_stein_der_weisen
"das Pech, -e","pitch (Rückstand bei der Teerherstellung); bad luck (nur Singular: Misserfolg, unglücklicher Zufall)",Pech,NOUN,neuter,Peche,-e,Pechen,"pitch (Rückstand bei der Teerherstellung); bad luck (nur Singular: Misserfolg, unglücklicher Zufall)",dictionary-en,"Und es ist dein Pech, dass du in einer Familie der größten Muggel aufgewachsen bist, die ich Je gesehen habe.«","Und es ist dein {{c1::Pech}}, dass du in einer Familie der größten Muggel aufgewachsen bist, die ich Je gesehen habe.«",2,01_harry_potter_und_der_stein_der_weisen
"die Peeves, -",,Peeves,NOUN,feminine,,,,,,"»Mein lieber Bruder, haben wir Peeves nicht alle Chancen gegeben, die ihm zustehen?","»Mein lieber Bruder, haben wir {{c1::Peeves}} nicht alle Chancen gegeben, die ihm zustehen?",27,01_harry_potter_und_der_stein_der_weisen
"die Pein, -en","pain (Schmerz, Qual); agony (Schmerz, Qual)",Pein,NOUN,feminine,Peinen,-en,,"pain (Schmerz, Qual); agony (Schmerz, Qual)",dictionary-en,"Fremder, komm du nur herein, Hab Achtiedoch und bläu's dir ein, Wer der Sünde Gier will dienen, Und will nehmen, m«cht verdienen, Der wird voller Pein verlieren.","Fremder, komm du nur herein, Hab Achtiedoch und bläu's dir ein, Wer der Sünde Gier will dienen, Und will nehmen, m«cht verdienen, Der wird voller {{c1::Pein}} verlieren.",2,01_harry_potter_und_der_stein_der_weisen
"die Pelle, -n",peel,Pelle,NOUN,feminine,Pellen,-n,,peel,dictionary-en,"»Da war er mir schon auf die Pelle gerückt und wollte wissen, wie weit ich gekommen war.","»Da war er mir schon auf die {{c1::Pelle}} gerückt und wollte wissen, wie weit ich gekommen war.",1,01_harry_potter_und_der_stein_der_weisen
"die Pellkartoffel, -n",,Pellkartoffel,NOUN,feminine,Pellkartoffeln,-n,,,,"Er hatte noch nie so vieles, das er mochte, auf einem einzigen Tisch gesehen: Roastbeef, Brathähnchen, Schweine- und Lammkoteletts, Würste, Schinken, Steaks, Pellkartoffeln, Bratkartoffeln, Pommes, Yorkshire-Pudding, Erbsen, Karotten, Ketchup und, aus irgendeinem merkwürdigen Grund, Pfefferminzbonbons.","Er hatte noch nie so vieles, das er mochte, auf einem einzigen Tisch gesehen: Roastbeef, Brathähnchen, Schweine- und Lammkoteletts, Würste, Schinken, Steaks, {{c1::Pellkartoffeln}}, Bratkartoffeln, Pommes, Yorkshire-Pudding, Erbsen, Karotten, Ketchup und, aus irgendeinem merkwürdigen Grund, Pfefferminzbonbons.",3,01_harry_potter_und_der_stein_der_weisen
"der Penny, -Pence",penny (Währungseinheit in Großbritannien),Penny,NOUN,masculine,Pence,-Pence,Pennys,penny (Währungseinheit in Großbritannien),dictionary-en,"Schließlich hatte er bis vor einem Monat keinen Penny gehabt, und er erzählte Ron auch, dass er immer Dudleys alte Klamotten tragen musste und nie ein richtiges Geburtstagsgeschenk bekommen hatte.","Schließlich hatte er bis vor einem Monat keinen {{c1::Penny}} gehabt, und er erzählte Ron auch, dass er immer Dudleys alte Klamotten tragen musste und nie ein richtiges Geburtstagsgeschenk bekommen hatte.",2,01_harry_potter_und_der_stein_der_weisen
"die Perenelle, -",,Perenelle,NOUN,feminine,,,,,,"Mr. Flamel, der im letzten Jahr seinen sechshundertundfünfundsechzigsten Geburtstag feierte, erfreut sich eines ruhigen Lebens in Devon, zusammen mit seiner Frau Perenelle (sechshundertundachtundfünzig).","Mr. Flamel, der im letzten Jahr seinen sechshundertundfünfundsechzigsten Geburtstag feierte, erfreut sich eines ruhigen Lebens in Devon, zusammen mit seiner Frau {{c1::Perenelle}} (sechshundertundachtundfünzig).",2,01_harry_potter_und_der_stein_der_weisen
"das Pergament, -e",parchment (zum Schreiben bearbeitete Tierhaut); vellum (zum Schreiben bearbeitete Tierhaut),Pergament,NOUN,neuter,Pergamente,-e,Pergamenten,parchment (zum Schreiben bearbeitete Tierhaut); vellum (zum Schreiben bearbeitete Tierhaut),dictionary-en,"Dick und schwer war der Umschlag, aus gelblichem Pergament, und die Adresse war mit smaragdgrüner Tinte geschrieben.","Dick und schwer war der Umschlag, aus gelblichem {{c1::Pergament}}, und die Adresse war mit smaragdgrüner Tinte geschrieben.",5,01_harry_potter_und_der_stein_der_weisen
"das Pergamentblatt, -Pergamentblätter",,Pergamentblatt,NOUN,neuter,Pergamentblätter,-Pergamentblätter,Pergamentblättern,,,"Als der Geist von Professor Binns sie anwies, ihre Federkiele aus den Händen zu legen und ihre Pergamentblätter zusammenzurollen, ließ sich auch Harry von den Jubelschreien der anderen mitreißen.","Als der Geist von Professor Binns sie anwies, ihre Federkiele aus den Händen zu legen und ihre {{c1::Pergamentblätter}} zusammenzurollen, ließ sich auch Harry von den Jubelschreien der anderen mitreißen.",1,01_harry_potter_und_der_stein_der_weisen
"die Pergamentrolle, -n",,Pergamentrolle,NOUN,feminine,Pergamentrollen,-n,,,,"eine echte, lebende, recht zerzaust aussehende Eule - wie einen langen Federkiel und eine Pergamentrolle.","eine echte, lebende, recht zerzaust aussehende Eule - wie einen langen Federkiel und eine {{c1::Pergamentrolle}}.",3,01_harry_potter_und_der_stein_der_weisen
"der Pergarnentumschlag, -",,Pergarnentumschlag,NOUN,masculine,,,,,,Harry zog den Pergarnentumschlag aus der Tasche.,Harry zog den {{c1::Pergarnentumschlag}} aus der Tasche.,1,01_harry_potter_und_der_stein_der_weisen
"Perk, -s",,Perk,NOUN,,Perks,-s,,,,"»Moon« ..., »Nott« ..., »Parkinson« ... , dann die Zwillingsmädchen, »Patil« und »Patil« ... , dann »Perks, SallyAnne« ... und dann, endlich","»Moon« ..., »Nott« ..., »Parkinson« ... , dann die Zwillingsmädchen, »Patil« und »Patil« ... , dann »{{c1::Perks}}, SallyAnne« ... und dann, endlich",1,01_harry_potter_und_der_stein_der_weisen
"Perlaug, -en",,Perlaug,NOUN,,Perlaugen,-en,,,,Die Schlange öffnete plötzlich ihre kleinen Perlaugen.,Die Schlange öffnete plötzlich ihre kleinen {{c1::Perlaugen}}.,1,01_harry_potter_und_der_stein_der_weisen
"das Perlweiß, -",,Perlweiß,NOUN,neuter,Perlweiß,-,,,,"Perlweiß und fast durchsichtig glitten sie durch den Raum, wobei sie sich unterhielten und den Erstklässlern nur gelegentlich einen Blick zuwarfen.","{{c1::Perlweiß}} und fast durchsichtig glitten sie durch den Raum, wobei sie sich unterhielten und den Erstklässlern nur gelegentlich einen Blick zuwarfen.",1,01_harry_potter_und_der_stein_der_weisen
"die Person, -en",person (in der Allgemeinsprache: ein Mensch); person (ein Rechts- oder Wirtschaftssubjekt),Person,NOUN,feminine,Personen,-en,,person (in der Allgemeinsprache: ein Mensch); person (ein Rechts- oder Wirtschaftssubjekt),dictionary-en,"»Mein lieber Professor, eine vernünftige Person wie Sie kann ihn doch sicher beim Namen nennen?","»Mein lieber Professor, eine vernünftige {{c1::Person}} wie Sie kann ihn doch sicher beim Namen nennen?",1,01_harry_potter_und_der_stein_der_weisen
"die Perücke, -n",wig,Perücke,NOUN,feminine,Perücken,-n,,wig,dictionary-en,"Tante Petunia sagte oft, dass Dudley aussehe wie ein kleiner Engel - Harry sagte oft, Dudley sehe aus wie ein Schwein mit Perücke.","Tante Petunia sagte oft, dass Dudley aussehe wie ein kleiner Engel - Harry sagte oft, Dudley sehe aus wie ein Schwein mit {{c1::Perücke}}.",2,01_harry_potter_und_der_stein_der_weisen
"die Petunia, -",,Petunia,NOUN,feminine,,,,,,"Er konnte sich nicht denken, wie er und Petunia in irgendetwas hineingeraten sollten, was dort draußen vor sich ging - er gähnte und drehte sich auf die Seite -.","Er konnte sich nicht denken, wie er und {{c1::Petunia}} in irgendetwas hineingeraten sollten, was dort draußen vor sich ging - er gähnte und drehte sich auf die Seite -.",6,01_harry_potter_und_der_stein_der_weisen
"der Pfad, -e","pathway (schmaler Weg, der nur von Fußgängern benutzt wird)",Pfad,NOUN,masculine,Pfade,-e,Pfaden,"pathway (schmaler Weg, der nur von Fußgängern benutzt wird)",dictionary-en,"Rutschend und stolpernd folgten sie Hagrid einen steilen, schmalen Pfad hinunter.","Rutschend und stolpernd folgten sie Hagrid einen steilen, schmalen {{c1::Pfad}} hinunter.",8,01_harry_potter_und_der_stein_der_weisen
"die Pfanne, -n","pan (kurz für: Bratpfanne, flaches Gefäß zum Braten auf dem Herd)",Pfanne,NOUN,feminine,Pfannen,-n,,"pan (kurz für: Bratpfanne, flaches Gefäß zum Braten auf dem Herd)",dictionary-en,"Harry hörte, wie sie in die Küche ging und dort die Pfanne auf den Herd stellte.","Harry hörte, wie sie in die Küche ging und dort die {{c1::Pfanne}} auf den Herd stellte.",1,01_harry_potter_und_der_stein_der_weisen
"die Pfannkuch, -s",,Pfannkuch,NOUN,feminine,Pfannkuchs,-s,,,,"Da saßen sie stundenlang und verspeisten alles, was sie auf eine Röstgabel spießen konnten: Brot, Pfannkuchen, Marshmallows, und schmiedeten Pläne, wie sie es anstellen könnten, dass Malfoy von der Schule flog.","Da saßen sie stundenlang und verspeisten alles, was sie auf eine Röstgabel spießen konnten: Brot, {{c1::Pfannkuchen}}, Marshmallows, und schmiedeten Pläne, wie sie es anstellen könnten, dass Malfoy von der Schule flog.",2,01_harry_potter_und_der_stein_der_weisen
"der Pfeffer, -n","pepper (Botanik: speziell die in Südindien verbreitete Kletterpflanze Piper nigrum); pepper (die getrockneten, meist auch gemahlenen Früchte der Pfefferpflanze; ein sehr beliebtes scharfes Gewürz)",Pfeffer,NOUN,masculine,Pfeffern,-n,Pfeffer; Pfeffers,"pepper (Botanik: speziell die in Südindien verbreitete Kletterpflanze Piper nigrum); pepper (die getrockneten, meist auch gemahlenen Früchte der Pfefferpflanze; ein sehr beliebtes scharfes Gewürz)",dictionary-en,Sie schmeckte nach Pfeffer.,Sie schmeckte nach {{c1::Pfeffer}}.,1,01_harry_potter_und_der_stein_der_weisen
"das Pfefferminz, -e",peppermint (ein Bonbon oder eine andere Süßware mit Pfefferminzgeschmack),Pfefferminz,NOUN,neuter,Pfefferminze,-e,Pfefferminzen; Pfefferminz,peppermint (ein Bonbon oder eine andere Süßware mit Pfefferminzgeschmack),dictionary-en,"- Du kriegst zwar alle gewöhnlichen wie Schokolade und Pfefferminz und Erdbeere, aber auch Spinat und Leber und Kutteln.","- Du kriegst zwar alle gewöhnlichen wie Schokolade und {{c1::Pfefferminz}} und Erdbeere, aber auch Spinat und Leber und Kutteln.",1,01_harry_potter_und_der_stein_der_weisen
"die Pfefferminzbonbon, -s",,Pfefferminzbonbon,NOUN,feminine,Pfefferminzbonbons,-s,,,,"Schlüsselbunde, Musketenkugeln, Bindfadenröllchen, Pfefferminzbonbons, Teebeutel ...","Schlüsselbunde, Musketenkugeln, Bindfadenröllchen, {{c1::Pfefferminzbonbons}}, Teebeutel ...",2,01_harry_potter_und_der_stein_der_weisen
"die Pfeife, -n","whistle (Gerät zum Erzeugen von Tönen, bei dem Luft in der Regel über eine Kante geblasen wird); pipe (Gerät zum Erzeugen von Tönen, bei dem Luft in der Regel über eine Kante geblasen wird)",Pfeife,NOUN,feminine,Pfeifen,-n,,"whistle (Gerät zum Erzeugen von Tönen, bei dem Luft in der Regel über eine Kante geblasen wird); pipe (Gerät zum Erzeugen von Tönen, bei dem Luft in der Regel über eine Kante geblasen wird)",dictionary-en,Nur das Meer und das Pfeifen des Winds waren noch zu hören.,Nur das Meer und das {{c1::Pfeifen}} des Winds waren noch zu hören.,5,01_harry_potter_und_der_stein_der_weisen
"der Pfeil, -e",arrow (Geschoss); arrow (Symbol),Pfeil,NOUN,masculine,Pfeile,-e,Pfeilen,arrow (Geschoss); arrow (Symbol),dictionary-en,Er trug seine große Armbrust und hatte einen Köcher mit Pfeilen über die Schultern gehängt.,Er trug seine große Armbrust und hatte einen Köcher mit {{c1::Pfeilen}} über die Schultern gehängt.,2,01_harry_potter_und_der_stein_der_weisen
"der Pfeiler, -n","pillar (senkrechter Körper aus Stein, Holz, Mauerwerk, Kunststoff oder Metall zur Aufnahme von Lasten darüberliegender Bauteile); pillar (Stütze einer Gesellschaft oder Einrichtung)",Pfeiler,NOUN,masculine,Pfeilern,-n,Pfeiler,"pillar (senkrechter Körper aus Stein, Holz, Mauerwerk, Kunststoff oder Metall zur Aufnahme von Lasten darüberliegender Bauteile); pillar (Stütze einer Gesellschaft oder Einrichtung)",dictionary-en,An beiden Enden des Feldes standen je drei goldene Pfeiler mit Ringen an der Spitze.,An beiden Enden des Feldes standen je drei goldene {{c1::Pfeiler}} mit Ringen an der Spitze.,1,01_harry_potter_und_der_stein_der_weisen
"das Pferd, -e","horse (Zoologie: ein Haustier, Nutztier und Reittier, das Hauspferd); equidae (Zoologie: Tier aus der Familie (Equidae) beziehungsweise der Gattung der Pferde (Equus))",Pferd,NOUN,neuter,Pferde,-e,Pferden,"horse (Zoologie: ein Haustier, Nutztier und Reittier, das Hauspferd); equidae (Zoologie: Tier aus der Familie (Equidae) beziehungsweise der Gattung der Pferde (Equus))",dictionary-en,"Vielleicht spürten Besen wie Pferde, wenn man Angst hatte, dachte Harry.","Vielleicht spürten Besen wie {{c1::Pferde}}, wenn man Angst hatte, dachte Harry.",4,01_harry_potter_und_der_stein_der_weisen
"das Pferdegalopp, -",,Pferdegalopp,NOUN,neuter,,,,,,"Hinter sich hörte er Hufe, Pferdegalopp, und etwas sprang einfach über ihn hinweg und stürzte sich auf die Gestalt.","Hinter sich hörte er Hufe, {{c1::Pferdegalopp}}, und etwas sprang einfach über ihn hinweg und stürzte sich auf die Gestalt.",1,01_harry_potter_und_der_stein_der_weisen
"der Pfiff, -e",whistle,Pfiff,NOUN,masculine,Pfiffe,-e,Pfiffen,whistle,dictionary-en,Ein Pfiff gellte über den Bahnsteig.,Ein {{c1::Pfiff}} gellte über den Bahnsteig.,3,01_harry_potter_und_der_stein_der_weisen
"die Pflicht, -en","duty (etwas, das getan werden muss, was von einem verlangt oder erwartet wird); obligation (etwas, das getan werden muss, was von einem verlangt oder erwartet wird)",Pflicht,NOUN,feminine,Pflichten,-en,,"duty (etwas, das getan werden muss, was von einem verlangt oder erwartet wird); obligation (etwas, das getan werden muss, was von einem verlangt oder erwartet wird)",dictionary-en,"Hagrid vernachlässigte schon seine Pflichten als Wildhüter, denn der Drache nahm ihn ständig in Anspruch.","Hagrid vernachlässigte schon seine {{c1::Pflichten}} als Wildhüter, denn der Drache nahm ihn ständig in Anspruch.",1,01_harry_potter_und_der_stein_der_weisen
"die Pfote, -n",paw; paw (salopp: menschliche Hand),Pfote,NOUN,feminine,Pfoten,-n,,paw; paw (salopp: menschliche Hand),dictionary-en,"»Ich habe nicht auf seine Pfoten geschaut, ich war zu beschäftigt mit den Köpfen.«","»Ich habe nicht auf seine {{c1::Pfoten}} geschaut, ich war zu beschäftigt mit den Köpfen.«",2,01_harry_potter_und_der_stein_der_weisen
"das Pfund, -e",pound; pound (mit fakultativem Zusatz: Währungseinheit verschiedener Staaten),Pfund,NOUN,neuter,Pfunde,-e,Pfunden,pound; pound (mit fakultativem Zusatz: Währungseinheit verschiedener Staaten),dictionary-en,"Er musste nicht wissen, wie viel Galleonen ein englisches Pfund ausmachten, um sich bewusst zu sein, dass er noch nie im Leben so viel Geld besessen hatte - mehr Geld, als selbst Dudieyjemals gehabt hatte.","Er musste nicht wissen, wie viel Galleonen ein englisches {{c1::Pfund}} ausmachten, um sich bewusst zu sein, dass er noch nie im Leben so viel Geld besessen hatte - mehr Geld, als selbst Dudieyjemals gehabt hatte.",1,01_harry_potter_und_der_stein_der_weisen
"die Phase, -n",phase (stetig verlaufender Entwicklungsabschnitt oder stetiger zeitlicher Ablauf); phase (Mathematik: φ in der Darstellung der komplexen Zahl r·eⁱᵠ),Phase,NOUN,feminine,Phasen,-n,,phase (stetig verlaufender Entwicklungsabschnitt oder stetiger zeitlicher Ablauf); phase (Mathematik: φ in der Darstellung der komplexen Zahl r·eⁱᵠ),dictionary-en,"»Ich kann euch jetzt nicht reinlassen«, schnaufte er, »Norbert ist in einer schwierigen Phase, aber damit werd ich schon fertig.","»Ich kann euch jetzt nicht reinlassen«, schnaufte er, »Norbert ist in einer schwierigen {{c1::Phase}}, aber damit werd ich schon fertig.",1,01_harry_potter_und_der_stein_der_weisen
"der Phönix, -e","phoenix (Mythologie: Vogel, der verbrennt und aus seiner Asche neu entsteht); Phoenix (Astrologie: Sternbild des Südhimmels)",Phönix,NOUN,masculine,Phönixe,-e,Phönixen,"phoenix (Mythologie: Vogel, der verbrennt und aus seiner Asche neu entsteht); Phoenix (Astrologie: Sternbild des Südhimmels)",dictionary-en,"Wir benutzen Einhornhaare, Schwanzfedern von Phönixen und die Herzfasern von Drachen.","Wir benutzen Einhornhaare, Schwanzfedern von {{c1::Phönixen}} und die Herzfasern von Drachen.",3,01_harry_potter_und_der_stein_der_weisen
"Phönixfeder, -",,Phönixfeder,NOUN,,Phönixfeder,-,,,,»Ahorn und Phönixfeder.,»Ahorn und {{c1::Phönixfeder}}.,2,01_harry_potter_und_der_stein_der_weisen
"die Pier, -e",jetty (massiver Hafendamm); lugworm (Köderwurm),Pier,NOUN,feminine,Piere,-e,Piers; Pieren,jetty (massiver Hafendamm); lugworm (Köderwurm),dictionary-en,"Eine halbe Stunde später saß Harry, der sein Glück noch nicht fassen konnte, zusammen mit Piers und Dudley hinten im Wagen, auf dem Weg zum ersten Zoobesuch seines Lebens.","Eine halbe Stunde später saß Harry, der sein Glück noch nicht fassen konnte, zusammen mit {{c1::Piers}} und Dudley hinten im Wagen, auf dem Weg zum ersten Zoobesuch seines Lebens.",4,01_harry_potter_und_der_stein_der_weisen
"der Pikser, -",,Pikser,NOUN,masculine,,,,,,"Eben war ihm ein Gedanke gekommen, der dem Glücksballon in seinem Innern einen Pikser versetzt hatte.","Eben war ihm ein Gedanke gekommen, der dem Glücksballon in seinem Innern einen {{c1::Pikser}} versetzt hatte.",1,01_harry_potter_und_der_stein_der_weisen
"der Pilz, -e",fungus (aus schlauchförmigen Fäden bestehender Organismus ohne Blattgrün (Reich Fungi)); mushroom (oberirdisch wachsendes Teil eines Pilzes[1] aus fleischigem Stiel und Hut),Pilz,NOUN,masculine,Pilze,-e,Pilzen; Pilz; Pilzes; Pilzens,fungus (aus schlauchförmigen Fäden bestehender Organismus ohne Blattgrün (Reich Fungi)); mushroom (oberirdisch wachsendes Teil eines Pilzes[1] aus fleischigem Stiel und Hut),dictionary-en,Tausend Zauberkräuter und - pilze,Tausend Zauberkräuter und - {{c1::pilze}},4,01_harry_potter_und_der_stein_der_weisen
"die Pince, -",,Pince,NOUN,feminine,,,,,,"Er hatte mit Ron und Hermine nämlich schon vereinbart, dass sie lieber nicht Madam Pince fragen wollten, wo sie Flamel finden könnten.","Er hatte mit Ron und Hermine nämlich schon vereinbart, dass sie lieber nicht Madam {{c1::Pince}} fragen wollten, wo sie Flamel finden könnten.",1,01_harry_potter_und_der_stein_der_weisen
"die Pistole, -n","pistol (Schusswaffe mit kurzem Lauf, die aus der Hand abgeschossen wird); pistole (alte spanische Münze)",Pistole,NOUN,feminine,Pistolen,-n,,"pistol (Schusswaffe mit kurzem Lauf, die aus der Hand abgeschossen wird); pistole (alte spanische Münze)",dictionary-en,"»Potter hat einen Besen geschickt bekommen, Professor«, sagte Malfoy wie aus der Pistole geschossen.","»Potter hat einen Besen geschickt bekommen, Professor«, sagte Malfoy wie aus der {{c1::Pistole}} geschossen.",1,01_harry_potter_und_der_stein_der_weisen
"der Plan, -Pläne","plan (ein durchdachtes Vorhaben, eine Idee oder Vorstellung einer Vorgehensweise); map (Geografie: Karte oder Landkarte)",Plan,NOUN,masculine,Pläne,-Pläne,Plänen,"plan (ein durchdachtes Vorhaben, eine Idee oder Vorstellung einer Vorgehensweise); map (Geografie: Karte oder Landkarte)",dictionary-en,"Ich selbst habe eine oberhalb des linken Knies, und die ist ein tadelloser Plan der Londoner UBahn.","Ich selbst habe eine oberhalb des linken Knies, und die ist ein tadelloser {{c1::Plan}} der Londoner UBahn.",6,01_harry_potter_und_der_stein_der_weisen
"der Planet, -en","planet (Astronomie: nicht selbst leuchtender Himmelskörper, sich um einen Stern bewegender Himmelskörper)",Planet,NOUN,masculine,Planeten,-en,,"planet (Astronomie: nicht selbst leuchtender Himmelskörper, sich um einen Stern bewegender Himmelskörper)",dictionary-en,stattdessen drehten sich kleine Planeten in ihrem Rund.,stattdessen drehten sich kleine {{c1::Planeten}} in ihrem Rund.,6,01_harry_potter_und_der_stein_der_weisen
"die Plastik, -en","sculpture (Kunst: Gattung der Bildhauerei); sculpture (Kunst: dreidimensionales Kunstwerk, das durch ein additives Verfahren geschaffen wurde)",Plastik,NOUN,feminine,Plastiken,-en,,"sculpture (Kunst: Gattung der Bildhauerei); sculpture (Kunst: dreidimensionales Kunstwerk, das durch ein additives Verfahren geschaffen wurde)",dictionary-en,"Sie erinnerten Harry an die Ringe aus Plastik, mit denen die Muggelkinder Seifenblasen machten, nur waren sie in einer Höhe von fast zwanzig Metern angebracht.","Sie erinnerten Harry an die Ringe aus {{c1::Plastik}}, mit denen die Muggelkinder Seifenblasen machten, nur waren sie in einer Höhe von fast zwanzig Metern angebracht.",1,01_harry_potter_und_der_stein_der_weisen
"der Plastiksitz, -e",,Plastiksitz,NOUN,masculine,Plastiksitze,-e,Plastiksitzen,,,"Er kaufte für sich und Harry zwei Hamburger und sie setzten sich auf die Plastiksitze, um sie zu verspeisen.","Er kaufte für sich und Harry zwei Hamburger und sie setzten sich auf die {{c1::Plastiksitze}}, um sie zu verspeisen.",1,01_harry_potter_und_der_stein_der_weisen
"der Plastikspielkram, -",,Plastikspielkram,NOUN,masculine,,,,,,"Diese phantastischen Knallbonbons waren nichts gegen die schwächlichen der Muggel, wie sie die Dursleys kauften, mit dem kleinen Plastikspielkram und den knittrigen Papierhütchen.","Diese phantastischen Knallbonbons waren nichts gegen die schwächlichen der Muggel, wie sie die Dursleys kauften, mit dem kleinen {{c1::Plastikspielkram}} und den knittrigen Papierhütchen.",1,01_harry_potter_und_der_stein_der_weisen
"die Plastikziffer, -",,Plastikziffer,NOUN,feminine,Plastikziffer,-,,,,"Über dem Bahnsteig hing auf der einen Seite die große Plastikziffer 9, über der anderen die große Plastikziffer 10, und dazwischen war nichts.","Über dem Bahnsteig hing auf der einen Seite die große {{c1::Plastikziffer}} 9, über der anderen die große Plastikziffer 10, und dazwischen war nichts.",2,01_harry_potter_und_der_stein_der_weisen
"das Platt, -",dialect (auch allgemein für Dialekt),Platt,NOUN,neuter,,,,dialect (auch allgemein für Dialekt),dictionary-en,Platt gemacht von Slytherin in dem letzten Spiel - ich konnte Severus Snape wochenlang nicht in die Augen sehen ... «,{{c1::Platt}} gemacht von Slytherin in dem letzten Spiel - ich konnte Severus Snape wochenlang nicht in die Augen sehen ... «,1,01_harry_potter_und_der_stein_der_weisen
"die Platte, -n",plate; disk,Platte,NOUN,feminine,Platten,-n,,plate; disk,dictionary-en,Die Platten vor ihm auf dem Tisch waren überladen mit Essen.,Die {{c1::Platten}} vor ihm auf dem Tisch waren überladen mit Essen.,3,01_harry_potter_und_der_stein_der_weisen
"der Plattenladen, -Plattenläden","record shop (Geschäft, das Handel mit Schallplatten und dergleichen betreibt)",Plattenladen,NOUN,masculine,Plattenläden,-Plattenläden,,"record shop (Geschäft, das Handel mit Schallplatten und dergleichen betreibt)",dictionary-en,"Ihre Blicke wanderten von der großen Buchhandlung auf der einen Seite zum Plattenladen auf der anderen Seite, als könnten sie den Tropfenden Kessel überhaupt nicht sehen.","Ihre Blicke wanderten von der großen Buchhandlung auf der einen Seite zum {{c1::Plattenladen}} auf der anderen Seite, als könnten sie den Tropfenden Kessel überhaupt nicht sehen.",1,01_harry_potter_und_der_stein_der_weisen
"der Platz, -Plätze","circus (weitläufige, offene Fläche, die als Betätigungs-, Erholungs- Veranstaltungs- oder Versammlungsort dient); square (weitläufige, offene Fläche, die als Betätigungs-, Erholungs- Veranstaltungs- oder Versammlungsort dient)",Platz,NOUN,masculine,Plätze,-Plätze,Plätzen,"circus (weitläufige, offene Fläche, die als Betätigungs-, Erholungs- Veranstaltungs- oder Versammlungsort dient); square (weitläufige, offene Fläche, die als Betätigungs-, Erholungs- Veranstaltungs- oder Versammlungsort dient)",dictionary-en,"»Das ist der beste Platz für ihn«, sagte Dumbledore bestimmt.","»Das ist der beste {{c1::Platz}} für ihn«, sagte Dumbledore bestimmt.",37,01_harry_potter_und_der_stein_der_weisen
"das Plop, -",,Plop,NOUN,neuter,,,,,,Mit einem leisen »Plop« ging eine Straßenlaterne in der Nähe aus.,Mit einem leisen »{{c1::Plop}}« ging eine Straßenlaterne in der Nähe aus.,1,01_harry_potter_und_der_stein_der_weisen
"das Plopp, -",,Plopp,NOUN,neuter,,,,,,Es machte »Plopp« und ein kleiner Mann mit bösen dunklen Augen und weit geöffnetem Mund erschien.,Es machte »{{c1::Plopp}}« und ein kleiner Mann mit bösen dunklen Augen und weit geöffnetem Mund erschien.,1,01_harry_potter_und_der_stein_der_weisen
"der Plumpudding, -s","plum pudding (traditionell englische, zur Weihnachtszeit gereichte Süßspeise)",Plumpudding,NOUN,masculine,Plumpuddings,-s,,"plum pudding (traditionell englische, zur Weihnachtszeit gereichte Süßspeise)",dictionary-en,Dem Truthahn folgte farbenprächtiger Plumpudding.,Dem Truthahn folgte farbenprächtiger {{c1::Plumpudding}}.,1,01_harry_potter_und_der_stein_der_weisen
"der Pokal, -e",goblet (prunkvolles Trinkgefäß); cup (Siegertrophäe bei einem Sportwettbewerb),Pokal,NOUN,masculine,Pokale,-e,Pokalen,goblet (prunkvolles Trinkgefäß); cup (Siegertrophäe bei einem Sportwettbewerb),dictionary-en,Slytherin hat den Pokal jetzt sechs Jahre in Folge!,Slytherin hat den {{c1::Pokal}} jetzt sechs Jahre in Folge!,2,01_harry_potter_und_der_stein_der_weisen
"der Pokalzimmer, -",,Pokalzimmer,NOUN,masculine,Pokalzimmer,-,,,,"Wir treffen uns im Pokalzimmer, das ist immer offen.","Wir treffen uns im {{c1::Pokalzimmer}}, das ist immer offen.",5,01_harry_potter_und_der_stein_der_weisen
