front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
"der Kapuzenumhang, -",,Kapuzenumhang,NOUN,masculine,,,,,,"Der kleine Mann mit dem Kapuzenumhang hatte sein Stoffbündel auf die Erde gelegt, seinen Zauberstab erstrahlen lassen und schleifte Harry jetzt auf den marmornen Grabstein zu.","Der kleine Mann mit dem {{c1::Kapuzenumhang}} hatte sein Stoffbündel auf die Erde gelegt, seinen Zauberstab erstrahlen lassen und schleifte Harry jetzt auf den marmornen Grabstein zu.",2,04_harry_potter_und_der_feuerkelch
"die Karikatur, -en",,Karikatur,NOUN,feminine,Karikaturen,-en,,,,"Die Schlange hingegen hatte sich, wie die grausige Karikatur eines Schoßhündchens, auf dem verrotteten Kaminvorleger eingekringelt.","Die Schlange hingegen hatte sich, wie die grausige {{c1::Karikatur}} eines Schoßhündchens, auf dem verrotteten Kaminvorleger eingekringelt.",1,04_harry_potter_und_der_feuerkelch
"das Karkaroff, -",,Karkaroff,NOUN,neuter,Karkaroff,-,,,,"»Ist Karkaroff schon angekommen?«, fragte Madame Maxime.","»Ist {{c1::Karkaroff}} schon angekommen?«, fragte Madame Maxime.",58,04_harry_potter_und_der_feuerkelch
"das Kartenhaus, -Kartenhäuser",,Kartenhaus,NOUN,neuter,Kartenhäuser,-Kartenhäuser,Kartenhäusern,,,Er stellte die letzten zwei Karten auf die Spitze seines Turms und das ganze Kartenhaus explodierte und versengte ihm die Augenbrauen.,Er stellte die letzten zwei Karten auf die Spitze seines Turms und das ganze {{c1::Kartenhaus}} explodierte und versengte ihm die Augenbrauen.,2,04_harry_potter_und_der_feuerkelch
"der Kartenschloss, -",,Kartenschloss,NOUN,masculine,,,,,,"Ron war damit beschäftigt, ein Kartenschloss aus seinem Zauberschnippschnapppacken zu bauen – und mit diesen Karten war es viel prickelnder als mit Muggelkarten, weil das Ganze ja jederzeit in die Luft fliegen konnte.","Ron war damit beschäftigt, ein {{c1::Kartenschloss}} aus seinem Zauberschnippschnapppacken zu bauen – und mit diesen Karten war es viel prickelnder als mit Muggelkarten, weil das Ganze ja jederzeit in die Luft fliegen konnte.",1,04_harry_potter_und_der_feuerkelch
"der Kartoffelbrei, -e",,Kartoffelbrei,NOUN,masculine,Kartoffelbreie,-e,Kartoffelbreien,,,"»Mmmh, schom bescher«, sagte Ron, den Mund voll Kartoffelbrei.","»Mmmh, schom bescher«, sagte Ron, den Mund voll {{c1::Kartoffelbrei}}.",1,04_harry_potter_und_der_feuerkelch
"der Kartoffelchip, -s",,Kartoffelchip,NOUN,masculine,Kartoffelchips,-s,,,,"wann immer er versuchte sich zur Schlafsaaltreppe zu verdrücken, schloss sich die Schar um ihn und drängte ihm noch ein Butterbier auf, drückte ihm Kartoffelchips und Erdnüsse in die Hände … alle wollten sie wissen, wie er es geschafft hatte, Dumbledores Alterslinie auszutricksen und seinen Namenszettel in den Kelch zu werfen …","wann immer er versuchte sich zur Schlafsaaltreppe zu verdrücken, schloss sich die Schar um ihn und drängte ihm noch ein Butterbier auf, drückte ihm {{c1::Kartoffelchips}} und Erdnüsse in die Hände … alle wollten sie wissen, wie er es geschafft hatte, Dumbledores Alterslinie auszutricksen und seinen Namenszettel in den Kelch zu werfen …",2,04_harry_potter_und_der_feuerkelch
"die Kartoffelschale, -n",,Kartoffelschale,NOUN,feminine,Kartoffelschalen,-n,,,,"Wahrscheinlich läuft irgendwo eine zu Tode erschreckte Katze herum, dekoriert mit Kartoffelschalen.","Wahrscheinlich läuft irgendwo eine zu Tode erschreckte Katze herum, dekoriert mit {{c1::Kartoffelschalen}}.",1,04_harry_potter_und_der_feuerkelch
"die Kathedrale, -n",,Kathedrale,NOUN,feminine,Kathedralen,-n,,,,"Obwohl Harry nur einen kleinen Teil der riesigen goldenen Mauer sah, die das Spielfeld einfasste, war ihm klar, dass ins Innere des Stadions bequem zehn Kathedralen gepasst hätten.","Obwohl Harry nur einen kleinen Teil der riesigen goldenen Mauer sah, die das Spielfeld einfasste, war ihm klar, dass ins Innere des Stadions bequem zehn {{c1::Kathedralen}} gepasst hätten.",1,04_harry_potter_und_der_feuerkelch
"Katzenpupill, -en",,Katzenpupill,NOUN,,Katzenpupillen,-en,,,,"Wie in Trance hob Harry den Kopf und sah hoch über sich die Augen des schwarzen Drachen mit senkrecht stehenden Katzenpupillen aus ihren Höhlen quellen, rasend vor Angst oder Wut, Harry wusste es nicht … das Heulen und Kreischen und Brüllen des Drachen war grauenhaft anzuhören …","Wie in Trance hob Harry den Kopf und sah hoch über sich die Augen des schwarzen Drachen mit senkrecht stehenden {{c1::Katzenpupillen}} aus ihren Höhlen quellen, rasend vor Angst oder Wut, Harry wusste es nicht … das Heulen und Kreischen und Brüllen des Drachen war grauenhaft anzuhören …",1,04_harry_potter_und_der_feuerkelch
"der Katzenschwanz, -",,Katzenschwanz,NOUN,masculine,,,,,,"Er hatte die Maulende Myrte noch nie so gut gelaunt gesehen, außer an dem Tag, als sich Hermine mit einer Dosis Vielsaft-Trank ein haariges Gesicht und einen Katzenschwanz verpasst hatte.","Er hatte die Maulende Myrte noch nie so gut gelaunt gesehen, außer an dem Tag, als sich Hermine mit einer Dosis Vielsaft-Trank ein haariges Gesicht und einen {{c1::Katzenschwanz}} verpasst hatte.",1,04_harry_potter_und_der_feuerkelch
"die Kehrschaufel, -n",,Kehrschaufel,NOUN,feminine,Kehrschaufeln,-n,,,,"Ach, um Himmels willen«, seufzte sie und richtete ihren Zauberstab jetzt auf eine Kehrschaufel, die von der Wand hüpfte, über den Boden tänzelte und die Kartoffeln aufschaufelte.","Ach, um Himmels willen«, seufzte sie und richtete ihren Zauberstab jetzt auf eine {{c1::Kehrschaufel}}, die von der Wand hüpfte, über den Boden tänzelte und die Kartoffeln aufschaufelte.",2,04_harry_potter_und_der_feuerkelch
"der Keks, -e",,Keks,NOUN,masculine,Kekse,-e,Keks; Keksen,,,"Im selben Augenblick trippelten sechs Hauselfen mit einem großen Silbertablett auf ihn zu, das beladen war mit einer Teekanne und Tassen für Harry, Ron und Hermine, einem Milchkrug und einem großen Teller mit Keksen.","Im selben Augenblick trippelten sechs Hauselfen mit einem großen Silbertablett auf ihn zu, das beladen war mit einer Teekanne und Tassen für Harry, Ron und Hermine, einem Milchkrug und einem großen Teller mit {{c1::Keksen}}.",4,04_harry_potter_und_der_feuerkelch
"der Kellergang, -Kellergänge",,Kellergang,NOUN,masculine,Kellergänge,-Kellergänge,Kellergängen,,,Einige Umstehende stürzten sofort in den Kellergang davon.,Einige Umstehende stürzten sofort in den {{c1::Kellergang}} davon.,2,04_harry_potter_und_der_feuerkelch
"die Kellerwand, -Kellerwände",,Kellerwand,NOUN,feminine,Kellerwände,-Kellerwände,Kellerwänden,,,"ein Glück, dass ihr Geschrei an den steinernen Kellerwänden widerhallte, denn aus dem lauten Stimmengewirr konnte Snape nicht genau heraushören, als was sie ihn alles beschimpften.","ein Glück, dass ihr Geschrei an den steinernen {{c1::Kellerwänden}} widerhallte, denn aus dem lauten Stimmengewirr konnte Snape nicht genau heraushören, als was sie ihn alles beschimpften.",1,04_harry_potter_und_der_feuerkelch
"das Kennermien, -",,Kennermien,NOUN,neuter,,,,,,"»Die laufen mit Eckelzitrität, nicht wahr?«, sagte er mit Kennermiene.","»Die laufen mit Eckelzitrität, nicht wahr?«, sagte er mit {{c1::Kennermiene}}.",1,04_harry_potter_und_der_feuerkelch
"das Kennzeichen, -",,Kennzeichen,NOUN,neuter,Kennzeichen,-,,,,"»Wisst ihr das nicht mehr, Professor McGonagall hat es uns doch gesagt … du musst dich dann beim Amt gegen den Missbrauch der Magie eintragen lassen … welches Tier du wirst und deine besonderen Kennzeichen, damit du keinen Unsinn anstellst …«","»Wisst ihr das nicht mehr, Professor McGonagall hat es uns doch gesagt … du musst dich dann beim Amt gegen den Missbrauch der Magie eintragen lassen … welches Tier du wirst und deine besonderen {{c1::Kennzeichen}}, damit du keinen Unsinn anstellst …«",1,04_harry_potter_und_der_feuerkelch
"die Kerkertür, -",,Kerkertür,NOUN,feminine,,,,,,"»Ist das nicht toll, Harry?«, sagte Colin, kaum hatte Harry die Kerkertür hinter sich geschlossen.","»Ist das nicht toll, Harry?«, sagte Colin, kaum hatte Harry die {{c1::Kerkertür}} hinter sich geschlossen.",4,04_harry_potter_und_der_feuerkelch
"der Kesselbericht, -",,Kesselbericht,NOUN,masculine,,,,,,Und ich kann ihm meinen Kesselbericht persönlich übergeben.,Und ich kann ihm meinen {{c1::Kesselbericht}} persönlich übergeben.,1,04_harry_potter_und_der_feuerkelch
"der Kesselboden-Bericht, -",,Kesselboden-Bericht,NOUN,masculine,,,,,,Am anderen Ende des Tisches erzählte Percy seinem Vater alles über seinen Kesselboden-Bericht.,Am anderen Ende des Tisches erzählte Percy seinem Vater alles über seinen {{c1::Kesselboden-Bericht}}.,1,04_harry_potter_und_der_feuerkelch
"Kesselbodendick, -e",,Kesselbodendick,NOUN,,Kesselbodendicke,-e,,,,"»Letzte Woche schrieb sie, wir würden mit unseren Haarspaltereien über Kesselbodendicke nur Zeit verschwenden, wo wir doch Vampire erlegen sollten!","»Letzte Woche schrieb sie, wir würden mit unseren Haarspaltereien über {{c1::Kesselbodendicke}} nur Zeit verschwenden, wo wir doch Vampire erlegen sollten!",1,04_harry_potter_und_der_feuerkelch
"das Kesselboder, -",,Kesselboder,NOUN,neuter,,,,,,Plötzlich züngelten knisternde Flammen vom Kesselboden her auf.,Plötzlich züngelten knisternde Flammen vom {{c1::Kesselboden}} her auf.,1,04_harry_potter_und_der_feuerkelch
"Kesselböde, -n",,Kesselböde,NOUN,,Kesselböden,-n,,,,»Wie steht's mit den Kesselböden?«,»Wie steht's mit den {{c1::Kesselböden}}?«,2,04_harry_potter_und_der_feuerkelch
"Kesseldick, -en",,Kesseldick,NOUN,,Kesseldicken,-en,,,,»Wir versuchen die Kesseldicken endlich zu vereinheitlichen.,»Wir versuchen die {{c1::Kesseldicken}} endlich zu vereinheitlichen.,1,04_harry_potter_und_der_feuerkelch
"der Kesselrand, -Kesselränder",,Kesselrand,NOUN,masculine,Kesselränder,-Kesselränder,Kesselrändern,,,"Dabei rutschte ihm die Kapuze vom Kopf, und Harry sah im Licht des Feuers den Ausdruck des Abscheus in seinem schlaffen, bleichen Gesicht, als er das Geschöpf zum Kesselrand trug.","Dabei rutschte ihm die Kapuze vom Kopf, und Harry sah im Licht des Feuers den Ausdruck des Abscheus in seinem schlaffen, bleichen Gesicht, als er das Geschöpf zum {{c1::Kesselrand}} trug.",1,04_harry_potter_und_der_feuerkelch
"der Kesseltropfen, -",,Kesseltropfen,NOUN,masculine,,,,,,"»Kommt sicher auf die Titelseite des Tagespropheten, dieses Kesseltropfen.«","»Kommt sicher auf die Titelseite des Tagespropheten, dieses {{c1::Kesseltropfen}}.«",1,04_harry_potter_und_der_feuerkelch
"das Kettenstuhl, -",,Kettenstuhl,NOUN,neuter,,,,,,"Ein leises Schaudern lief durch die Zuschauerreihen, während die Dementoren den Mann zu dem Kettenstuhl führten und dann hinausglitten.","Ein leises Schaudern lief durch die Zuschauerreihen, während die Dementoren den Mann zu dem {{c1::Kettenstuhl}} führten und dann hinausglitten.",3,04_harry_potter_und_der_feuerkelch
"der Kicheranfall, -",,Kicheranfall,NOUN,masculine,,,,,,"Ein Kicheranfall packte Hermine und schüttelte sie so heftig, dass sie sich aus der Schlange wegducken musste und erst wieder zurückkehrte, als Archie sein Wasser geholt hatte und verschwunden war.","Ein {{c1::Kicheranfall}} packte Hermine und schüttelte sie so heftig, dass sie sich aus der Schlange wegducken musste und erst wieder zurückkehrte, als Archie sein Wasser geholt hatte und verschwunden war.",2,04_harry_potter_und_der_feuerkelch
"der Kicherkrampf, -",,Kicherkrampf,NOUN,masculine,,,,,,Parvati überkam ein Kicherkrampf.,Parvati überkam ein {{c1::Kicherkrampf}}.,1,04_harry_potter_und_der_feuerkelch
"der Kieker, -",,Kieker,NOUN,masculine,,,,,,Jetzt hat sie dich auf dem Kieker und macht aus dir so eine – eine Lebedame!,Jetzt hat sie dich auf dem {{c1::Kieker}} und macht aus dir so eine – eine Lebedame!,1,04_harry_potter_und_der_feuerkelch
"die Kieme, -n",,Kieme,NOUN,feminine,Kiemen,-n,,,,er hatte Kiemen.,er hatte {{c1::Kiemen}}.,3,04_harry_potter_und_der_feuerkelch
"der Kiemenkraut, -",,Kiemenkraut,NOUN,masculine,,,,,,"ohne sich darum zu kümmern, was die anderen Champions taten, zog Harry Schuhe und Socken aus, zog die Hand voll Kiemenkraut aus der Tasche, stopfte sich die Kugel in den Mund und watete hinaus in den See.","ohne sich darum zu kümmern, was die anderen Champions taten, zog Harry Schuhe und Socken aus, zog die Hand voll {{c1::Kiemenkraut}} aus der Tasche, stopfte sich die Kugel in den Mund und watete hinaus in den See.",5,04_harry_potter_und_der_feuerkelch
"die Kiemenkraut-Kugel, -",,Kiemenkraut-Kugel,NOUN,feminine,,,,,,"Er sprang auf und riss sich den Tarnumhang herunter, stopfte ihn in seine Schultasche, packte die Kiemenkraut-Kugel und steckte sie in seinen Umhang, dann hetzte er mit Dobby auf den Fersen aus der Bibliothek.","Er sprang auf und riss sich den Tarnumhang herunter, stopfte ihn in seine Schultasche, packte die {{c1::Kiemenkraut-Kugel}} und steckte sie in seinen Umhang, dann hetzte er mit Dobby auf den Fersen aus der Bibliothek.",1,04_harry_potter_und_der_feuerkelch
"die Kieselschnüre, -",,Kieselschnüre,NOUN,feminine,,,,,,"Ihre Augen waren gelb, wie ihre splittrigen Zähne, und sie trugen dicke Kieselschnüre um den Hals.","Ihre Augen waren gelb, wie ihre splittrigen Zähne, und sie trugen dicke {{c1::Kieselschnüre}} um den Hals.",1,04_harry_potter_und_der_feuerkelch
"der Killerwal, -e",,Killerwal,NOUN,masculine,Killerwale,-e,Killerwalen,,,"Der Schulkrankenschwester war nicht entgangen, was Tante Petunia – die so scharfe Augen hatte, wenn es darum ging, Fingerabdrücke auf ihren schimmernden Möbeln zu entdecken und das Kommen und Gehen der Nachbarn zu beobachten – einfach nicht sehen wollte: dass Dudley keineswegs Extraportionen zu essen brauchte, sondern ungefähr Größe und Gewicht eines jungen Killerwals erreicht hatte.","Der Schulkrankenschwester war nicht entgangen, was Tante Petunia – die so scharfe Augen hatte, wenn es darum ging, Fingerabdrücke auf ihren schimmernden Möbeln zu entdecken und das Kommen und Gehen der Nachbarn zu beobachten – einfach nicht sehen wollte: dass Dudley keineswegs Extraportionen zu essen brauchte, sondern ungefähr Größe und Gewicht eines jungen {{c1::Killerwals}} erreicht hatte.",1,04_harry_potter_und_der_feuerkelch
"der Kilt, -s",,Kilt,NOUN,masculine,Kilts,-s,,,,"der Mann mit der Uhr trug einen Tweed-Anzug mit kniehohen Galoschen, sein Kollege einen Kilt und einen Poncho.","der Mann mit der Uhr trug einen Tweed-Anzug mit kniehohen Galoschen, sein Kollege einen {{c1::Kilt}} und einen Poncho.",3,04_harry_potter_und_der_feuerkelch
"die Kimmkorn, -",,Kimmkorn,NOUN,feminine,,,,,,"»– und wenn ich den Bericht von dieser Kimmkorn letzten Monat zwischen den Zeilen lese, dann wird mir klar, dass Moody in der Nacht, bevor er in Hogwarts antrat, angegriffen wurde.","»– und wenn ich den Bericht von dieser {{c1::Kimmkorn}} letzten Monat zwischen den Zeilen lese, dann wird mir klar, dass Moody in der Nacht, bevor er in Hogwarts antrat, angegriffen wurde.",6,04_harry_potter_und_der_feuerkelch
"der Kimmkorn-Artikel, -",,Kimmkorn-Artikel,NOUN,masculine,,,,,,"»Er ist sauer, seit er diesen Kimmkorn-Artikel übers Turnier gelesen hat – du weißt doch, wo sie so tat, als wärst du der einzige Hogwarts-Champion.«","»Er ist sauer, seit er diesen {{c1::Kimmkorn-Artikel}} übers Turnier gelesen hat – du weißt doch, wo sie so tat, als wärst du der einzige Hogwarts-Champion.«",1,04_harry_potter_und_der_feuerkelch
"Kimmkorn-Tante, -",,Kimmkorn-Tante,NOUN,,Kimmkorn-Tante,-,,,,"»Ich hasse diese Kimmkorn-Tante!«, brach es zornig aus ihr hervor.","»Ich hasse diese {{c1::Kimmkorn-Tante}}!«, brach es zornig aus ihr hervor.",1,04_harry_potter_und_der_feuerkelch
"die Kimmkorn-Zieg, -",,Kimmkorn-Zieg,NOUN,feminine,,,,,,"»Jetzt gibst du auch noch deinem Vater die Schuld für das, was diese Kimmkorn-Ziege geschrieben hat!«, rief sie.","»Jetzt gibst du auch noch deinem Vater die Schuld für das, was diese {{c1::Kimmkorn-Ziege}} geschrieben hat!«, rief sie.",1,04_harry_potter_und_der_feuerkelch
"die Kinderfußballhose, -",,Kinderfußballhose,NOUN,feminine,,,,,,"auf der nackten Brust trug er eine Krawatte mit Hufeisenmuster, darunter so etwas wie eine kurze Kinderfußballhose und zwei verschiedenfarbige Socken.","auf der nackten Brust trug er eine Krawatte mit Hufeisenmuster, darunter so etwas wie eine kurze {{c1::Kinderfußballhose}} und zwei verschiedenfarbige Socken.",1,04_harry_potter_und_der_feuerkelch
"der Kinderkram, -",,Kinderkram,NOUN,masculine,,,,,,"Natürlich könnte es auch mehr als Kinderkram aufspüren«, fügte er knurrig hinzu.","Natürlich könnte es auch mehr als {{c1::Kinderkram}} aufspüren«, fügte er knurrig hinzu.",1,04_harry_potter_und_der_feuerkelch
"das Kinderschlitten, -",,Kinderschlitten,NOUN,neuter,,,,,,"Harry sah einen hochhackigen, schimmernd schwarzen Schuh aus der Kutsche auftauchen – ein Schuh von der Größe eines Kinderschlittens –, dem sogleich die größte Frau folgte, die er je gesehen hatte.","Harry sah einen hochhackigen, schimmernd schwarzen Schuh aus der Kutsche auftauchen – ein Schuh von der Größe eines {{c1::Kinderschlittens}} –, dem sogleich die größte Frau folgte, die er je gesehen hatte.",1,04_harry_potter_und_der_feuerkelch
"die Kirche, -n",,Kirche,NOUN,feminine,Kirchen,-n,,,,hinter einer großen Eibe zur Rechten war der schwarze Umriss einer kleinen Kirche zu erkennen.,hinter einer großen Eibe zur Rechten war der schwarze Umriss einer kleinen {{c1::Kirche}} zu erkennen.,1,04_harry_potter_und_der_feuerkelch
"Kistenwänd, -e",,Kistenwänd,NOUN,,Kistenwände,-e,,,,"In jeder Kiste lagen etwa hundert dieser Geschöpfe, jedes um die fünfzehn Zentimeter lang, sie krabbelten blind durcheinander und stießen gegen die Kistenwände.","In jeder Kiste lagen etwa hundert dieser Geschöpfe, jedes um die fünfzehn Zentimeter lang, sie krabbelten blind durcheinander und stießen gegen die {{c1::Kistenwände}}.",1,04_harry_potter_und_der_feuerkelch
"der Klageschrei, -",,Klageschrei,NOUN,masculine,,,,,,Winky stieß einen verzweifelten Klageschrei aus.,Winky stieß einen verzweifelten {{c1::Klageschrei}} aus.,1,04_harry_potter_und_der_feuerkelch
"die Klammer, -n",,Klammer,NOUN,feminine,Klammern,-n,,,,"Ich hab ewig lang versucht sie zu überreden, dass ich sie schrumpfen lassen darf, aber sie wollten unbedingt, dass ich meine Klammer weiter trage.","Ich hab ewig lang versucht sie zu überreden, dass ich sie schrumpfen lassen darf, aber sie wollten unbedingt, dass ich meine {{c1::Klammer}} weiter trage.",1,04_harry_potter_und_der_feuerkelch
"der Klapptisch, -e",,Klapptisch,NOUN,masculine,Klapptische,-e,Klapptischen,,,"Zu ihrer gewaltigen Erleichterung ersparte ihnen Hagrid jetzt den direkten Umgang mit den Krötern, und so hockten sie heute nur hinten im Schutz des Hüttendachs an einem Klapptisch und bereiteten ein frisches Menü zu, mit dem sie die Kröter in Versuchung führen wollten.","Zu ihrer gewaltigen Erleichterung ersparte ihnen Hagrid jetzt den direkten Umgang mit den Krötern, und so hockten sie heute nur hinten im Schutz des Hüttendachs an einem {{c1::Klapptisch}} und bereiteten ein frisches Menü zu, mit dem sie die Kröter in Versuchung führen wollten.",1,04_harry_potter_und_der_feuerkelch
"das Klarmachen, -",,Klarmachen,NOUN,neuter,,,,,,"Eine Stunde Kräuterkunde reichte, um ihnen das klarzumachen.","Eine Stunde Kräuterkunde reichte, um ihnen das {{c1::klarzumachen}}.",1,04_harry_potter_und_der_feuerkelch
"der Klassenkamerad, -en",,Klassenkamerad,NOUN,masculine,Klassenkameraden,-en,,,,Sie sagte »gut« und folgte ihm außer Hörweite ihrer Klassenkameradinnen.,Sie sagte »gut« und folgte ihm außer Hörweite ihrer {{c1::Klassenkameradinnen}}.,1,04_harry_potter_und_der_feuerkelch
"die Klassenstufe, -",,Klassenstufe,NOUN,feminine,,,,,,"Dies ist ein Schritt« – und Dumbledore sprach ein wenig lauter, denn bei diesen Worten hatten einige Schüler empört aufgeschrien und die Weasley-Zwillinge schienen plötzlich mächtig zornig zu sein – »dies ist ein Schritt, den wir für notwendig halten, denn die Turnieraufgaben sind schwierig und trotz aller Vorkehrungen nur unter Gefahr zu lösen, und es ist höchst unwahrscheinlich, dass Schüler unterhalb der sechsten Klassenstufe damit zurechtkommen.","Dies ist ein Schritt« – und Dumbledore sprach ein wenig lauter, denn bei diesen Worten hatten einige Schüler empört aufgeschrien und die Weasley-Zwillinge schienen plötzlich mächtig zornig zu sein – »dies ist ein Schritt, den wir für notwendig halten, denn die Turnieraufgaben sind schwierig und trotz aller Vorkehrungen nur unter Gefahr zu lösen, und es ist höchst unwahrscheinlich, dass Schüler unterhalb der sechsten {{c1::Klassenstufe}} damit zurechtkommen.",2,04_harry_potter_und_der_feuerkelch
"der Klassenzimmerfenster, -",,Klassenzimmerfenster,NOUN,masculine,,,,,,"Der See, der für Harry immer wie selbstverständlich zum Schlossgelände gehört hatte, zog fortwährend seinen Blick an, wenn er in der Nähe eines Klassenzimmerfensters saß, diese große, eisengraue Masse kalten Wassers, dessen dunkle und eisige Tiefen ihm allmählich so fern schienen wie der Mond.","Der See, der für Harry immer wie selbstverständlich zum Schlossgelände gehört hatte, zog fortwährend seinen Blick an, wenn er in der Nähe eines {{c1::Klassenzimmerfensters}} saß, diese große, eisengraue Masse kalten Wassers, dessen dunkle und eisige Tiefen ihm allmählich so fern schienen wie der Mond.",1,04_harry_potter_und_der_feuerkelch
"der Klauenfinger, -",,Klauenfinger,NOUN,masculine,Klauenfinger,-,,,,"»Dumbledore!«, rief Rita Kimmkorn, allem Anschein nach höchst erfreut – doch Harry bemerkte, dass Feder und Pergament auf einmal von der Kiste mit dem Magische-Sauerei-Entferner verschwunden waren und Ritas Klauenfinger den Verschluss ihrer Krokodilledertasche hastig zuklicken ließen.","»Dumbledore!«, rief Rita Kimmkorn, allem Anschein nach höchst erfreut – doch Harry bemerkte, dass Feder und Pergament auf einmal von der Kiste mit dem Magische-Sauerei-Entferner verschwunden waren und Ritas {{c1::Klauenfinger}} den Verschluss ihrer Krokodilledertasche hastig zuklicken ließen.",1,04_harry_potter_und_der_feuerkelch
"der Klauenfuß, -",,Klauenfuß,NOUN,masculine,,,,,,"Als er den Arm hob, um zu trinken, verrutschte sein Umhang ein wenig, und Harry sah unter dem Tisch einige Zentimeter seines geschnitzten Holzbeines, das in einem Klauenfuß endete.","Als er den Arm hob, um zu trinken, verrutschte sein Umhang ein wenig, und Harry sah unter dem Tisch einige Zentimeter seines geschnitzten Holzbeines, das in einem {{c1::Klauenfuß}} endete.",2,04_harry_potter_und_der_feuerkelch
"das Kleeblatt, -Kleeblätter",,Kleeblatt,NOUN,neuter,Kleeblätter,-Kleeblätter,Kleeblättern,,,"Es gab leuchtende Rosetten – grün für Irland, rot für Bulgarien –, welche in kreischendem Ton die Namen der Spieler ausriefen, grüne Spitzhüte, die mit tanzenden Kleeblättern geschmückt waren, bulgarische Schals, mit wirklich brüllenden Löwen verziert, Flaggen aus beiden Ländern, die ihre Nationalhymnen spielten, wenn man mit ihnen wedelte;","Es gab leuchtende Rosetten – grün für Irland, rot für Bulgarien –, welche in kreischendem Ton die Namen der Spieler ausriefen, grüne Spitzhüte, die mit tanzenden {{c1::Kleeblättern}} geschmückt waren, bulgarische Schals, mit wirklich brüllenden Löwen verziert, Flaggen aus beiden Ländern, die ihre Nationalhymnen spielten, wenn man mit ihnen wedelte;",8,04_harry_potter_und_der_feuerkelch
"die Kleidersammlung, -en",,Kleidersammlung,NOUN,feminine,Kleidersammlungen,-en,,,,"Während allerdings jedes Stück von Dobbys merkwürdiger Kleidersammlung so sauber und gut gepflegt war, dass es brandneu wirkte, achtete Winky offensichtlich überhaupt nicht auf ihre Sachen.","Während allerdings jedes Stück von Dobbys merkwürdiger {{c1::Kleidersammlung}} so sauber und gut gepflegt war, dass es brandneu wirkte, achtete Winky offensichtlich überhaupt nicht auf ihre Sachen.",1,04_harry_potter_und_der_feuerkelch
"das Kleineres, -",,Kleineres,NOUN,neuter,,,,,,"Das Problem war nur, dass Krums neue Zähne wenig dazu geeignet waren, etwas Kleineres als einen Delphin zu zerbeißen, und Harry sah es schon kommen, dass Krum, wenn er nicht vorsichtig war, Hermine in zwei Teile reißen würde.","Das Problem war nur, dass Krums neue Zähne wenig dazu geeignet waren, etwas {{c1::Kleineres}} als einen Delphin zu zerbeißen, und Harry sah es schon kommen, dass Krum, wenn er nicht vorsichtig war, Hermine in zwei Teile reißen würde.",1,04_harry_potter_und_der_feuerkelch
"Kleinkrämer, -",,Kleinkrämer,NOUN,,Kleinkrämer,-,,,,"»Weil zu ebendieser Stunde Zauberer aus aller Herren Länder ins Land strömen, du Dummkopf, und alle Kleinkrämer aus dem Zaubereiministerium ausgeschwärmt sind, um nach ungewöhnlichen Vorkommnissen Ausschau zu halten und jeden doppelt und dreifach zu überprüfen.","»Weil zu ebendieser Stunde Zauberer aus aller Herren Länder ins Land strömen, du Dummkopf, und alle {{c1::Kleinkrämer}} aus dem Zaubereiministerium ausgeschwärmt sind, um nach ungewöhnlichen Vorkommnissen Ausschau zu halten und jeden doppelt und dreifach zu überprüfen.",1,04_harry_potter_und_der_feuerkelch
"Klingelzüg, -en",,Klingelzüg,NOUN,,Klingelzügen,-en,,,,"ihre Besitzer hatten sie offenbar ganz nach Muggelart gestalten wollen, hin und wieder jedoch ein wenig danebengegriffen und sie mit Kaminen, Klingelzügen oder Wetterfahnen ausstaffiert.","ihre Besitzer hatten sie offenbar ganz nach Muggelart gestalten wollen, hin und wieder jedoch ein wenig danebengegriffen und sie mit Kaminen, {{c1::Klingelzügen}} oder Wetterfahnen ausstaffiert.",1,04_harry_potter_und_der_feuerkelch
"Klügst, -en",,Klügst,NOUN,,Klügsten,-en,,,,für Ravenclaw die Klügsten waren,für Ravenclaw die {{c1::Klügsten}} waren,1,04_harry_potter_und_der_feuerkelch
"Knabbereie, -n",,Knabbereie,NOUN,,Knabbereien,-n,,,,Von Hermine hatte Hedwig eine große Schachtel zuckerfreier Knabbereien zurückgebracht (Hermines Eltern waren Zahnärzte).,Von Hermine hatte Hedwig eine große Schachtel zuckerfreier {{c1::Knabbereien}} zurückgebracht (Hermines Eltern waren Zahnärzte).,1,04_harry_potter_und_der_feuerkelch
"der Knaller, -n",,Knaller,NOUN,masculine,Knallern,-n,Knaller,,,"Krummbein brauchte eine ganze Weile, um sich von den Knallern zu erholen, und als sie endlich London erreichten, waren Harry, Ron und Hermine furchtbar zerkratzt.","Krummbein brauchte eine ganze Weile, um sich von den {{c1::Knallern}} zu erholen, und als sie endlich London erreichten, waren Harry, Ron und Hermine furchtbar zerkratzt.",2,04_harry_potter_und_der_feuerkelch
"der Knallrumpf, -",,Knallrumpf,NOUN,masculine,,,,,,"Um den Stachel, den Knallrumpf oder den Saugnapf?","Um den Stachel, den {{c1::Knallrumpf}} oder den Saugnapf?",1,04_harry_potter_und_der_feuerkelch
