front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
"der Störfaktor, -en",,Störfaktor,NOUN,masculine,Störfaktoren,-en,,,,»Das sind Schlickschlupf-Absauger – um alle Störfaktoren aus der unmittelbaren Nähe des Denkenden zu entfernen.,»Das sind Schlickschlupf-Absauger – um alle {{c1::Störfaktoren}} aus der unmittelbaren Nähe des Denkenden zu entfernen.,1,07_harry_potter_und_die_heiligtuemer_des_todes
"der Stützpunkt, -e",,Stützpunkt,NOUN,masculine,Stützpunkte,-e,Stützpunkten,,,"»Ich hab kein – es heißt, sie benutzen Malfoys Haus als Stützpunkt.","»Ich hab kein – es heißt, sie benutzen Malfoys Haus als {{c1::Stützpunkt}}.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"Stützstang, -en",,Stützstang,NOUN,,Stützstangen,-en,,,,An den Stützstangen rankten sich weiße und goldene Blumen empor.,An den {{c1::Stützstangen}} rankten sich weiße und goldene Blumen empor.,1,07_harry_potter_und_die_heiligtuemer_des_todes
"der Suchender, -Suchenden",,Suchender,NOUN,masculine,Suchenden,-Suchenden,Suchende; keine Suchenden; keiner Suchenden; keinen Suchenden,,,"Viele von uns Suchenden glauben, dass die Peverells am allermeisten – allermeisten! – mit den Heiligtümern zu tun haben!","Viele von uns {{c1::Suchenden}} glauben, dass die Peverells am allermeisten – allermeisten! – mit den Heiligtümern zu tun haben!",1,07_harry_potter_und_die_heiligtuemer_des_todes
"der Supermarkt, -Supermärkte",,Supermarkt,NOUN,masculine,Supermärkte,-Supermärkte,Supermärkten,,,"Hermine war unter dem Tarnumhang in einem Supermarkt gewesen (wobei sie beim Hinausgehen das Geld gewissenhaft in eine offene Kasse gelegt hatte), und Harry dachte, dass sie mit dem Bauch voller Spaghetti bolognese und Dosenbirnen zugänglicher sein würde als üblich.","Hermine war unter dem Tarnumhang in einem {{c1::Supermarkt}} gewesen (wobei sie beim Hinausgehen das Geld gewissenhaft in eine offene Kasse gelegt hatte), und Harry dachte, dass sie mit dem Bauch voller Spaghetti bolognese und Dosenbirnen zugänglicher sein würde als üblich.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"der Superspürsinns-Zauber, -",,Superspürsinns-Zauber,NOUN,masculine,,,,,,"»Ich hab nur vergessen, in den Seitenspiegel zu schauen, und ehrlich gesagt, dafür kann ich auch einen Superspürsinns-Zauber benutzen.«","»Ich hab nur vergessen, in den Seitenspiegel zu schauen, und ehrlich gesagt, dafür kann ich auch einen {{c1::Superspürsinns-Zauber}} benutzen.«",1,07_harry_potter_und_die_heiligtuemer_des_todes
"der Suppenlöffel, -n",,Suppenlöffel,NOUN,masculine,Suppenlöffeln,-n,Suppenlöffel,,,"»Woher weißt du, dass er für die Zentralverwaltung arbeitet?«, fragte Hermine, den Suppenlöffel auf halbem Weg zum Mund.","»Woher weißt du, dass er für die Zentralverwaltung arbeitet?«, fragte Hermine, den {{c1::Suppenlöffel}} auf halbem Weg zum Mund.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"die Suppenschale, -n",,Suppenschale,NOUN,feminine,Suppenschalen,-n,,,,Die Suppenschalen machten einen Hüpfer und zerschellten.,Die {{c1::Suppenschalen}} machten einen Hüpfer und zerschellten.,1,07_harry_potter_und_die_heiligtuemer_des_todes
"die Symbolfigur, -en",,Symbolfigur,NOUN,feminine,Symbolfiguren,-en,,,,"Nun, da Dumbledore tot ist, wärst du – der Junge, der überlebt hat – mit Sicherheit die Symbolfigur und der Mittelpunkt für den gesamten Widerstand gegen Voldemort.","Nun, da Dumbledore tot ist, wärst du – der Junge, der überlebt hat – mit Sicherheit die {{c1::Symbolfigur}} und der Mittelpunkt für den gesamten Widerstand gegen Voldemort.",3,07_harry_potter_und_die_heiligtuemer_des_todes
"das Sägemehl, -",,Sägemehl,NOUN,neuter,,,,,,"Harry hatte keine Ahnung gehabt, wo sie waren, doch nun sah er im flackernden Licht einer einzelnen Kerze die schmuddelige, mit Sägemehl ausgestreute Bar des Eberkopfs.","Harry hatte keine Ahnung gehabt, wo sie waren, doch nun sah er im flackernden Licht einer einzelnen Kerze die schmuddelige, mit {{c1::Sägemehl}} ausgestreute Bar des Eberkopfs.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"die Südküste, -n",,Südküste,NOUN,feminine,Südküsten,-n,,,,"Die Dörfer Tinworth in Cornwall, Upper Flagley in Yorkshire und Ottery St. Catchpole an der Südküste Englands waren bevorzugte Heimatorte für ganze Ansammlungen von Zaubererfamilien, die Seite an Seite mit duldsamen und manchmal dem Verwechslungszauber unterworfenen Muggeln lebten.","Die Dörfer Tinworth in Cornwall, Upper Flagley in Yorkshire und Ottery St. Catchpole an der {{c1::Südküste}} Englands waren bevorzugte Heimatorte für ganze Ansammlungen von Zaubererfamilien, die Seite an Seite mit duldsamen und manchmal dem Verwechslungszauber unterworfenen Muggeln lebten.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"der Südwestengland, -",,Südwestengland,NOUN,masculine,,,,,,"Der berühmteste dieser halbmagischen Wohnorte ist wohl Godric's Hollow, das Dorf in Südwestengland, wo der große Zauberer Godric Gryffindor geboren wurde und wo Bowman Wright, der Zauberschmied, den ersten Goldenen Schnatz anfertigte.","Der berühmteste dieser halbmagischen Wohnorte ist wohl Godric's Hollow, das Dorf in {{c1::Südwestengland}}, wo der große Zauberer Godric Gryffindor geboren wurde und wo Bowman Wright, der Zauberschmied, den ersten Goldenen Schnatz anfertigte.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"die Süßwasser-Plimpy-Suppe, -",,Süßwasser-Plimpy-Suppe,NOUN,feminine,,,,,,»Die Leute wollen immer das Rezept für unsere Süßwasser-Plimpy-Suppe haben.«,»Die Leute wollen immer das Rezept für unsere {{c1::Süßwasser-Plimpy-Suppe}} haben.«,1,07_harry_potter_und_die_heiligtuemer_des_todes
"der Tabakrauch, -",,Tabakrauch,NOUN,masculine,,,,,,"Mundungus stank nach altem Schweiß und Tabakrauch, sein Haar war verfilzt und sein Umhang fleckig.","Mundungus stank nach altem Schweiß und {{c1::Tabakrauch}}, sein Haar war verfilzt und sein Umhang fleckig.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"das Tabu, -s",,Tabu,NOUN,neuter,Tabus,-s,,,,"»… und wie habt ihr die Sache mit dem Tabu rausgefunden?«, fragte er Harry, nachdem er von den vielen verzweifelten Versuchen Muggelstämmiger berichtet hatte, dem Ministerium zu entkommen.","»… und wie habt ihr die Sache mit dem {{c1::Tabu}} rausgefunden?«, fragte er Harry, nachdem er von den vielen verzweifelten Versuchen Muggelstämmiger berichtet hatte, dem Ministerium zu entkommen.",4,07_harry_potter_und_die_heiligtuemer_des_todes
"der Tachometer, -n",,Tachometer,NOUN,masculine,Tachometern,-n,Tachometer,,,Er zeigte mit einem dicken Finger auf einen lila Knopf nahe dem Tachometer.,Er zeigte mit einem dicken Finger auf einen lila Knopf nahe dem {{c1::Tachometer}}.,2,07_harry_potter_und_die_heiligtuemer_des_todes
"das Taktgefühl, -",,Taktgefühl,NOUN,neuter,,,,,,"Ron kam wieder von seinem Bett herüber, legte noch einmal den Arm um sie und sah Harry finster an, als ob er ihm mangelndes Taktgefühl vorwerfen würde.","Ron kam wieder von seinem Bett herüber, legte noch einmal den Arm um sie und sah Harry finster an, als ob er ihm mangelndes {{c1::Taktgefühl}} vorwerfen würde.",2,07_harry_potter_und_die_heiligtuemer_des_todes
"der Taler, -n",,Taler,NOUN,masculine,Talern,-n,Taler,,,"Ungefähr alle zwölf Stunden gaben sie den Horkrux untereinander weiter, als ob sie auf verquere Weise und in Zeitlupe »Taler, Taler, du musst wandern« spielen würden, wobei jeder sich davor fürchtete, den Taler zu bekommen, weil man als Preis zwölf Stunden lang in größerer Angst und Sorge zu leben hatte.","Ungefähr alle zwölf Stunden gaben sie den Horkrux untereinander weiter, als ob sie auf verquere Weise und in Zeitlupe »{{c1::Taler}}, Taler, du musst wandern« spielen würden, wobei jeder sich davor fürchtete, den Taler zu bekommen, weil man als Preis zwölf Stunden lang in größerer Angst und Sorge zu leben hatte.",3,07_harry_potter_und_die_heiligtuemer_des_todes
"die Tankuhr, -",,Tankuhr,NOUN,feminine,,,,,,"»Harry, halt dich fest, das wird ihnen den Rest geben!«, donnerte Hagrid, und als Harry aufblickte, sah er gerade noch, wie Hagrid seinen dicken Finger auf einen grünen Knopf nahe der Tankuhr rammte.","»Harry, halt dich fest, das wird ihnen den Rest geben!«, donnerte Hagrid, und als Harry aufblickte, sah er gerade noch, wie Hagrid seinen dicken Finger auf einen grünen Knopf nahe der {{c1::Tankuhr}} rammte.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"Tapferst, -tapfersten",,Tapferst,NOUN,,tapfersten,-tapfersten,,,,"»Mad-Eye meinte, er würde glauben, dass der echte Harry bei den tapfersten und fähigsten Auroren wäre.","»Mad-Eye meinte, er würde glauben, dass der echte Harry bei den {{c1::tapfersten}} und fähigsten Auroren wäre.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"der Teebecher, -n",,Teebecher,NOUN,masculine,Teebechern,-n,Teebecher,,,"Sie zögerte, schien durcheinander und klammerte sich mit ihren kalten Händen an den Teebecher.","Sie zögerte, schien durcheinander und klammerte sich mit ihren kalten Händen an den {{c1::Teebecher}}.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"die Teenagerbande, -",,Teenagerbande,NOUN,feminine,Teenagerbande,-,,,,»– einer Teenagerbande!«,»– einer {{c1::Teenagerbande}}!«,2,07_harry_potter_und_die_heiligtuemer_des_todes
"die Teilnahmslosigkeit, -",,Teilnahmslosigkeit,NOUN,feminine,,,,,,"Vielleicht weil er entschlossen war, wiedergutzumachen, dass er sie im Stich gelassen hatte, vielleicht weil Harrys Abgleiten in Teilnahmslosigkeit in ihm schlummernde Führungsqualitäten weckte, Ron war jedenfalls derjenige, der die andern beiden nun zum Handeln trieb und sie anfeuerte.","Vielleicht weil er entschlossen war, wiedergutzumachen, dass er sie im Stich gelassen hatte, vielleicht weil Harrys Abgleiten in {{c1::Teilnahmslosigkeit}} in ihm schlummernde Führungsqualitäten weckte, Ron war jedenfalls derjenige, der die andern beiden nun zum Handeln trieb und sie anfeuerte.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"der Tennisaufschlag, -",,Tennisaufschlag,NOUN,masculine,,,,,,"Und mit einer Bewegung wie bei einem Tennisaufschlag zog sie eine weitere riesige Kristallkugel aus ihrer Tasche, schwang ihren Zauberstab durch die Luft und ließ den Ball quer durch die Halle sausen und durch ein Fenster krachen.","Und mit einer Bewegung wie bei einem {{c1::Tennisaufschlag}} zog sie eine weitere riesige Kristallkugel aus ihrer Tasche, schwang ihren Zauberstab durch die Luft und ließ den Ball quer durch die Halle sausen und durch ein Fenster krachen.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"das Tentakula, -s",,Tentakula,NOUN,neuter,Tentakulas,-s,,,,"« Und während sie davonrannte, konnten sie sie murmeln hören: »Tentakula.","« Und während sie davonrannte, konnten sie sie murmeln hören: »{{c1::Tentakula}}.",2,07_harry_potter_und_die_heiligtuemer_des_todes
"der Teppichboden, -Teppichböden",,Teppichboden,NOUN,masculine,Teppichböden,-Teppichböden,,,,Harry stieg aus dem Denkarium empor und Sekunden später lag er in genau demselben Raum auf dem Teppichboden:,Harry stieg aus dem Denkarium empor und Sekunden später lag er in genau demselben Raum auf dem {{c1::Teppichboden}}:,1,07_harry_potter_und_die_heiligtuemer_des_todes
"der Termindruck, -",,Termindruck,NOUN,masculine,,,,,,"»Oh, wenn man so lange Journalistin ist wie ich, geht es einem in Fleisch und Blut über, unter Termindruck zu arbeiten.","»Oh, wenn man so lange Journalistin ist wie ich, geht es einem in Fleisch und Blut über, unter {{c1::Termindruck}} zu arbeiten.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"der Terrier, -n",,Terrier,NOUN,masculine,Terriern,-n,Terrier,,,"Er sah Rons silbernen Terrier hervorbrechen, schwach flackern und erlöschen;","Er sah Rons silbernen {{c1::Terrier}} hervorbrechen, schwach flackern und erlöschen;",1,07_harry_potter_und_die_heiligtuemer_des_todes
"die Terrorkampagne, -n",,Terrorkampagne,NOUN,feminine,Terrorkampagnen,-n,,,,"Da Grindelwald seine Terrorkampagne jedoch nie auf Britannien ausdehnte, sind die Einzelheiten seines Aufstiegs zur Macht hierzulande in weiten Kreisen nicht bekannt.","Da Grindelwald seine {{c1::Terrorkampagne}} jedoch nie auf Britannien ausdehnte, sind die Einzelheiten seines Aufstiegs zur Macht hierzulande in weiten Kreisen nicht bekannt.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"die Theatertür, -",,Theatertür,NOUN,feminine,,,,,,"»Gute Arbeit, Hermine«, sagte Ron und kam hinter einer Mülltonne neben der Theatertür hervor, während Harry den Tarnumhang ablegte.","»Gute Arbeit, Hermine«, sagte Ron und kam hinter einer Mülltonne neben der {{c1::Theatertür}} hervor, während Harry den Tarnumhang ablegte.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"der Theoretiker, -n",,Theoretiker,NOUN,masculine,Theoretikern,-n,Theoretiker,,,"Er gewann nicht nur jeden bedeutenden Preis, den die Schule vergab, sondern stand bald auch in reger Korrespondenz mit den angesehensten magischen Persönlichkeiten der Zeit, darunter Nicolas Flamel, der gefeierte Alchemist, Bathilda Bagshot, die berühmte Historikerin, und Adalbert Schwahfel, der magische Theoretiker.","Er gewann nicht nur jeden bedeutenden Preis, den die Schule vergab, sondern stand bald auch in reger Korrespondenz mit den angesehensten magischen Persönlichkeiten der Zeit, darunter Nicolas Flamel, der gefeierte Alchemist, Bathilda Bagshot, die berühmte Historikerin, und Adalbert Schwahfel, der magische {{c1::Theoretiker}}.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"Thicknes, -se",,Thicknes,NOUN,,Thicknesse,-se,,,,"»Ja – Herr, das ist wahr – aber Ihr wisst, dass Thicknesse als Leiter der Abteilung für Magische Strafverfolgung nicht nur zum Minister persönlich regelmäßigen Kontakt hat, sondern auch zu den Leitern aller anderen Ministeriumsabteilungen.","»Ja – Herr, das ist wahr – aber Ihr wisst, dass {{c1::Thicknesse}} als Leiter der Abteilung für Magische Strafverfolgung nicht nur zum Minister persönlich regelmäßigen Kontakt hat, sondern auch zu den Leitern aller anderen Ministeriumsabteilungen.",2,07_harry_potter_und_die_heiligtuemer_des_todes
"Thickness, -e",,Thickness,NOUN,,Thicknesse,-e,,,,"Wenn Thicknesse beim Hereinkommen nicht über die Schulter geblickt hätte, wäre Harry keine Zeit geblieben, den Tarnumhang über sich zu ziehen.","Wenn {{c1::Thicknesse}} beim Hereinkommen nicht über die Schulter geblickt hätte, wäre Harry keine Zeit geblieben, den Tarnumhang über sich zu ziehen.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"der Thicknesse, -",,Thicknesse,NOUN,masculine,Thicknesse,-,,,,»Aber Thicknesse ist nur ein einziger Mann.,»Aber {{c1::Thicknesse}} ist nur ein einziger Mann.,9,07_harry_potter_und_die_heiligtuemer_des_todes
"der Thickneß, -",,Thickneß,NOUN,masculine,,,,,,"»Hallo, Minister!«, brüllte Percy und schickte Thicknesse einen sauber platzierten Fluch direkt entgegen, worauf dieser den Zauberstab fallen ließ und sich an die Brust fuhr, offenbar in schrecklicher Qual.","»Hallo, Minister!«, brüllte Percy und schickte {{c1::Thicknesse}} einen sauber platzierten Fluch direkt entgegen, worauf dieser den Zauberstab fallen ließ und sich an die Brust fuhr, offenbar in schrecklicher Qual.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"der Thorfinn, -",,Thorfinn,NOUN,masculine,,,,,,"Ich glaube, der Große ist Thorfinn Rowle.","Ich glaube, der Große ist {{c1::Thorfinn}} Rowle.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"der Tiefpunkt, -e",,Tiefpunkt,NOUN,masculine,Tiefpunkte,-e,Tiefpunkten,,,Harrys Stimmung war schlagartig auf dem Tiefpunkt.,Harrys Stimmung war schlagartig auf dem {{c1::Tiefpunkt}}.,1,07_harry_potter_und_die_heiligtuemer_des_todes
"Tintenfinger, -",,Tintenfinger,NOUN,,Tintenfinger,-,,,,"»Es gibt eine einfachere Methode«, sagte Hermine, als Harry sich die Tintenfinger an seiner Jeans abwischte.","»Es gibt eine einfachere Methode«, sagte Hermine, als Harry sich die {{c1::Tintenfinger}} an seiner Jeans abwischte.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"die Tintenspur, -",,Tintenspur,NOUN,feminine,,,,,,"Der Brief war ein ungeheurer Schatz, ein Beweis dafür, dass Lily Potter gelebt hatte, wirklich gelebt hatte, dass ihre warme Hand sich einst über dieses Pergament bewegt hatte, die Tintenspur dieser Buchstaben gezogen hatte, dieser Wörter, Wörter über ihn, Harry, ihren Sohn.","Der Brief war ein ungeheurer Schatz, ein Beweis dafür, dass Lily Potter gelebt hatte, wirklich gelebt hatte, dass ihre warme Hand sich einst über dieses Pergament bewegt hatte, die {{c1::Tintenspur}} dieser Buchstaben gezogen hatte, dieser Wörter, Wörter über ihn, Harry, ihren Sohn.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"das Tischabräumen, -",,Tischabräumen,NOUN,neuter,,,,,,"»Patenonkel, Harry!«, sagte Bill, als sie beim Tischabräumen halfen und zusammen in die Küche gingen.","»Patenonkel, Harry!«, sagte Bill, als sie beim {{c1::Tischabräumen}} halfen und zusammen in die Küche gingen.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"die Tischfläche, -",,Tischfläche,NOUN,feminine,,,,,,"Eine offenbar bewusstlose menschliche Gestalt hing mit dem Kopf nach unten über dem Tisch und drehte sich langsam um sich selbst, wie an einem unsichtbaren Seil aufgehängt und reflektiert in dem Spiegel und in der leeren, polierten Tischfläche unter ihr.","Eine offenbar bewusstlose menschliche Gestalt hing mit dem Kopf nach unten über dem Tisch und drehte sich langsam um sich selbst, wie an einem unsichtbaren Seil aufgehängt und reflektiert in dem Spiegel und in der leeren, polierten {{c1::Tischfläche}} unter ihr.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"die Tischordnung, -en",,Tischordnung,NOUN,feminine,Tischordnungen,-en,,,,"Monsieur Delacour bezeichnete alles von der Tischordnung bis zu den Schuhen der Brautjungfern als »charmant!«, Madame Delacour war in Haushaltszaubern äußerst bewandert und bekam den Ofen im Nu einwandfrei sauber;","Monsieur Delacour bezeichnete alles von der {{c1::Tischordnung}} bis zu den Schuhen der Brautjungfern als »charmant!«, Madame Delacour war in Haushaltszaubern äußerst bewandert und bekam den Ofen im Nu einwandfrei sauber;",1,07_harry_potter_und_die_heiligtuemer_des_todes
"Tischsplitt, -ern",,Tischsplitt,NOUN,,Tischsplittern,-ern,,,,"»Petrificus Totalus!«, kreischte Hermine von irgendwoher, und der Todesser kippte wie eine Statue mit einem dumpfen Knirschen vornüber auf das Durcheinander aus Porzellanscherben, Tischsplittern und Kaffee.","»Petrificus Totalus!«, kreischte Hermine von irgendwoher, und der Todesser kippte wie eine Statue mit einem dumpfen Knirschen vornüber auf das Durcheinander aus Porzellanscherben, {{c1::Tischsplittern}} und Kaffee.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"Todesflüch, -e",,Todesflüch,NOUN,,Todesflüche,-e,,,,Weitere Todesflüche aus den Zauberstäben der beiden verbliebenen Todesser flogen an Harrys Kopf vorbei;,Weitere {{c1::Todesflüche}} aus den Zauberstäben der beiden verbliebenen Todesser flogen an Harrys Kopf vorbei;,1,07_harry_potter_und_die_heiligtuemer_des_todes
"Todesflüche, -",,Todesflüche,NOUN,,Todesflüche,-,,,,"Dann begann die Narbe auf seiner Stirn flammend heiß zu brennen: Als je ein Todesser zu beiden Seiten des Motorrads auftauchte, verfehlten zwei Todesflüche, von hinten abgefeuert, Harry nur um Millimeter –","Dann begann die Narbe auf seiner Stirn flammend heiß zu brennen: Als je ein Todesser zu beiden Seiten des Motorrads auftauchte, verfehlten zwei {{c1::Todesflüche}}, von hinten abgefeuert, Harry nur um Millimeter –",1,07_harry_potter_und_die_heiligtuemer_des_todes
"das Todesopfer, -n",,Todesopfer,NOUN,neuter,Todesopfern,-n,Todesopfer,,,"Allerdings kann es keinen Zweifel daran geben, dass Dumbledore seinen Angriff auf Gellert Grindelwald etwa fünf Jahre lang hinauszögerte, eine Zeit des Aufruhrs, in der es zu Todesopfern und Entführungen kam.","Allerdings kann es keinen Zweifel daran geben, dass Dumbledore seinen Angriff auf Gellert Grindelwald etwa fünf Jahre lang hinauszögerte, eine Zeit des Aufruhrs, in der es zu {{c1::Todesopfern}} und Entführungen kam.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"die Todesserflüche, -",,Todesserflüche,NOUN,feminine,,,,,,"Die Wucht der Todesserflüche zertrümmerte die geflieste Wand, dort, wo eben noch Rons Kopf gewesen war, und Harry schrie, immer noch unsichtbar: »Stupor!","Die Wucht der {{c1::Todesserflüche}} zertrümmerte die geflieste Wand, dort, wo eben noch Rons Kopf gewesen war, und Harry schrie, immer noch unsichtbar: »Stupor!",1,07_harry_potter_und_die_heiligtuemer_des_todes
"Todesserfreunde, -",,Todesserfreunde,NOUN,,Todesserfreunde,-,,,,"Du und deine netten kleinen Todesserfreunde – siehst du, du streitest es nicht einmal ab!","Du und deine netten kleinen {{c1::Todesserfreunde}} – siehst du, du streitest es nicht einmal ab!",1,07_harry_potter_und_die_heiligtuemer_des_todes
"der Todesstab, -",,Todesstab,NOUN,masculine,,,,,,"»Der Todesstab, der Zauberstab des Schicksals, die treten im Lauf der Jahrhunderte unter verschiedenen Namen auf, meist im Besitz eines schwarzen Magiers, der mit ihnen prahlt.","»Der {{c1::Todesstab}}, der Zauberstab des Schicksals, die treten im Lauf der Jahrhunderte unter verschiedenen Namen auf, meist im Besitz eines schwarzen Magiers, der mit ihnen prahlt.",8,07_harry_potter_und_die_heiligtuemer_des_todes
"die Toilettenschüssel, -n",,Toilettenschüssel,NOUN,feminine,Toilettenschüsseln,-n,,,,"Harry, der sich ungeheuer albern vorkam, kletterte mühsam in die Toilettenschüssel.","Harry, der sich ungeheuer albern vorkam, kletterte mühsam in die {{c1::Toilettenschüssel}}.",2,07_harry_potter_und_die_heiligtuemer_des_todes
"die Totenmaske, -n",,Totenmaske,NOUN,feminine,Totenmasken,-n,,,,Und nun blickte Snape Voldemort an und Snapes Gesicht war wie eine Totenmaske.,Und nun blickte Snape Voldemort an und Snapes Gesicht war wie eine {{c1::Totenmaske}}.,1,07_harry_potter_und_die_heiligtuemer_des_todes
"die Totentrommel, -",,Totentrommel,NOUN,feminine,,,,,,"Grauen überflutete ihn, während er am Boden lag und jene Totentrommel in ihm schlug.","Grauen überflutete ihn, während er am Boden lag und jene {{c1::Totentrommel}} in ihm schlug.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"das Tranchiermesser, -n",,Tranchiermesser,NOUN,neuter,Tranchiermessern,-n,Tranchiermesser,,,"Die Hauselfen von Hogwarts schwärmten in die Eingangshalle, schreiend und Tranchiermesser und Hackbeile schwingend, angeführt von Kreacher, an dessen Brust das Medaillon von Regulus Black baumelte und dessen Ochsenfroschstimme selbst in all dem Getöse noch vernehmbar war: »Kämpft!","Die Hauselfen von Hogwarts schwärmten in die Eingangshalle, schreiend und {{c1::Tranchiermesser}} und Hackbeile schwingend, angeführt von Kreacher, an dessen Brust das Medaillon von Regulus Black baumelte und dessen Ochsenfroschstimme selbst in all dem Getöse noch vernehmbar war: »Kämpft!",1,07_harry_potter_und_die_heiligtuemer_des_todes
"die Trans-Spezies-Transfiguration, -",,Trans-Spezies-Transfiguration,NOUN,feminine,,,,,,"Einige Jahre später jedoch schickte die Autorin eine Eule zu Albus nach Hogwarts, da sein Aufsatz über Trans-Spezies-Transfiguration in Verwandlung","Einige Jahre später jedoch schickte die Autorin eine Eule zu Albus nach Hogwarts, da sein Aufsatz über {{c1::Trans-Spezies-Transfiguration}} in Verwandlung",1,07_harry_potter_und_die_heiligtuemer_des_todes
"die Transportart, -en",,Transportart,NOUN,feminine,Transportarten,-en,,,,"»Der Orden vermeidet jede Transportart, die vom Ministerium überwacht oder geregelt wird;","»Der Orden vermeidet jede {{c1::Transportart}}, die vom Ministerium überwacht oder geregelt wird;",1,07_harry_potter_und_die_heiligtuemer_des_todes
"das Transportmittel, -n",,Transportmittel,NOUN,neuter,Transportmitteln,-n,Transportmittel,,,"»Wir benutzen die einzigen Transportmittel, die uns bleiben, die einzigen, die von der Spur nicht ermittelt werden können, weil wir keinen Zauber ausüben müssen, um sie zu benutzen:","»Wir benutzen die einzigen {{c1::Transportmittel}}, die uns bleiben, die einzigen, die von der Spur nicht ermittelt werden können, weil wir keinen Zauber ausüben müssen, um sie zu benutzen:",1,07_harry_potter_und_die_heiligtuemer_des_todes
"die Trapezkünstlerin, -",,Trapezkünstlerin,NOUN,feminine,,,,,,"Aber das Mädchen hatte die Schaukel genau am höchsten Punkt des Bogens losgelassen und war in die Luft geflogen, im wahrsten Sinne geflogen, hatte sich lauthals schreiend vor Lachen in die Luft schleudern lassen, und statt auf dem Asphalt des Spielplatzes aufzuschlagen, rauschte sie wie eine Trapezkünstlerin durch die Luft, blieb viel zu lange oben und landete viel zu leichtfüßig.","Aber das Mädchen hatte die Schaukel genau am höchsten Punkt des Bogens losgelassen und war in die Luft geflogen, im wahrsten Sinne geflogen, hatte sich lauthals schreiend vor Lachen in die Luft schleudern lassen, und statt auf dem Asphalt des Spielplatzes aufzuschlagen, rauschte sie wie eine {{c1::Trapezkünstlerin}} durch die Luft, blieb viel zu lange oben und landete viel zu leichtfüßig.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"Trau'n.‹, -",,Trau'n.‹,NOUN,,,,,,,mehr drum.‹ ›Zauberstab vom Elderbaum kannst du nie und nimmer trau'n.‹,mehr drum.‹ ›Zauberstab vom Elderbaum kannst du nie und nimmer {{c1::trau'n.‹}},1,07_harry_potter_und_die_heiligtuemer_des_todes
"Traubenhyazinthe, -n",,Traubenhyazinthe,NOUN,,Traubenhyazinthen,-n,,,,"Harry saß im Zelteingang auf Wache und starrte untätig auf ein Büschel Traubenhyazinthen, die sich durch den frostigen Erdboden gekämpft hatten, als Ron drinnen im Zelt begeistert aufschrie.","Harry saß im Zelteingang auf Wache und starrte untätig auf ein Büschel {{c1::Traubenhyazinthen}}, die sich durch den frostigen Erdboden gekämpft hatten, als Ron drinnen im Zelt begeistert aufschrie.",1,07_harry_potter_und_die_heiligtuemer_des_todes
"die Trauerfeier, -n",,Trauerfeier,NOUN,feminine,Trauerfeiern,-n,,,,Hat Aberforth ihm nicht mitten in der Trauerfeier die Nase gebrochen?,Hat Aberforth ihm nicht mitten in der {{c1::Trauerfeier}} die Nase gebrochen?,1,07_harry_potter_und_die_heiligtuemer_des_todes
"der Trauernder, -Trauernden",,Trauernder,NOUN,masculine,Trauernden,-Trauernden,Trauernde; keine Trauernden; keiner Trauernden; keinen Trauernden,,,"Wenn sie alle drei zusammen waren, hatte Harry nun in der Tat den Eindruck, als wäre er der einzige nicht Trauernde auf einer schwach besuchten Beerdigung.","Wenn sie alle drei zusammen waren, hatte Harry nun in der Tat den Eindruck, als wäre er der einzige nicht {{c1::Trauernde}} auf einer schwach besuchten Beerdigung.",4,07_harry_potter_und_die_heiligtuemer_des_todes
"das Treibholz, -Treibhölzer",,Treibholz,NOUN,neuter,Treibhölzer,-Treibhölzer,Treibhölzern,,,"Der Raum war in lichten Farben gehalten, hübsch, im Kamin brannte ein helles kleines Feuer aus Treibholz.","Der Raum war in lichten Farben gehalten, hübsch, im Kamin brannte ein helles kleines Feuer aus {{c1::Treibholz}}.",2,07_harry_potter_und_die_heiligtuemer_des_todes
